symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
ERA,0.74,0.73,,,8/9/10,-0.03,-0.034,30/1/17,0.71,0.74,0.71,0.75,0.32,367580000,,ASX,668360,-0.42,-0.1,0.53,52790000,1.14,1.39,,0,,,0
ERL,0.028,0.028,,,,0,0,30/1/17,0.027,0.028,0.028,0.049,0.007,9080000,,ASX,489184,-0.006,,-0.001,-1800000,,,,0,,,0
ERM,0.115,0.115,,,,-0.003,-0.02609,30/1/17,0.11,0.12,0.112,0.195,0.03,42370000,,ASX,803380,-0.011,,0.059,-957301,153.003,1.949,,0,,,0
ESH,0.028,0.027,,,,-0.002,-0.07143,30/1/17,0.026,0.027,0.026,0.034,0.001,796458,,ASX,198285,0.001,,0.166,35726,1.103,0.169,26,0,,,0
ESI,0.017,0.017,,,10/10/02,-0.001,-0.05882,30/1/17,0.016,0.017,0.016,0.027,0.01,43730000,,ASX,1346678,-0.002,,0.002,-724599,552.972,8.5,,0,,,0
ESR,0.12,0.12,,,,-0.02,-0.12,30/1/17,0.11,0.12,0.11,0.14,0.01,20710000,,ASX,4929747,-0.01,,0,2860000,,25,,0,,,0
ETE,0.007,0.006,,,,0,0,30/1/17,0.006,0.007,0.007,0.011,0.004,3570000,,ASX,510000,-0.039,,0.005,-1060000,96.311,1.4,,0,,,0
EUR,0.057,0.059,,,,-0.001,-0.01754,30/1/17,0.054,0.06,0.056,0.14,0.043,,,ASX,1669542,,,0,0,,,,0,,,0
EVE,0.009,0.008,,,,-0.001,-0.11111,30/1/17,0.008,0.008,0.008,0.015,0.005,8920000,,ASX,331250,-0.001,,0.002,-878696,2007900,4.5,,0,,,0
EVN,2.12,2.14,1.34,0.02,8/25/2016,0.03,0.0142,30/1/17,2.12,2.19,2.15,3.06,1.39,3160000000,,ASX,6170852,-0.02,0.19,1.06,527370000,2.34,2.01,,0.5,11.32,9.35,0
EVS,0.074,0.07,,,,-0.008,-0.10811,30/1/17,0.066,0.07,0.066,0.07,0.066,12030000,,ASX,61178,-0.011,0,0.081,-538999,0.756,0.914,,0,,,0
EVT,14.54,14.55,,,9/7/16,0.33,0.0227,30/1/17,14.55,14.97,14.87,15.99,13.13,2360000000,,ASX,79877,0.81,0.82,6.38,250560000,1.83,2.28,18.36,3.34,18.13,16.71,0
EVZ,0.014,0.014,,,3/17/2010,0,0,30/1/17,0.014,0.014,0.014,0.022,0.006,2950000,,ASX,150000,-0.012,,0.027,-55158,0.046,0.519,,0,,,0
EWC,0.37,0.38,,,,0.012,0.03243,30/1/17,0.38,0.385,0.382,0.415,0.125,662450000,,ASX,30227,0.015,0.01,0.366,94900000,3.423,1.011,25.467,0,,,0
EXC,0.05,0.051,,,,0.001,0.02,30/1/17,0.051,0.051,0.051,0.092,0.017,12110000,,ASX,175000,-0.006,,0.022,-1170000,1248.354,2.273,,0,,,0
EXG,0.023,0.022,,,,-0.001,-0.04348,30/1/17,0.022,0.022,0.022,0.147,0.016,15560000,,ASX,14027,-0.041,-0.01,-0.032,-19600000,0.828,,,0,,,0
EXR,0.03,0.034,,,,0.004,0.13333,30/1/17,0.034,0.034,0.034,0.048,0.017,2290000,,ASX,316670,-0.013,,0.043,-736302,391.753,0.698,,0,,,0
EYM,0.01,0.01,,,,0,0.25,30/1/17,0.01,0.01,0.01,0.08,0.01,888950,,ASX,10084002,-0.01,,0.06,-857234,,0.14,,0,,,0
FAR,0.08,0.08,,,,0,0,30/1/17,0.08,0.08,0.08,0.12,0.06,356920000,,ASX,3785184,-0.01,0,0.03,-22780000,,2.35,,0,,,0
FBR,0.088,0.088,,,6/1/02,0,0,30/1/17,0.086,0.089,0.088,0.165,0.019,58310000,,ASX,884339,-0.014,,0.006,-1590000,195.911,14.667,,0,,,0
FBU,10.16,10.11,,,9/22/2016,-0.07,-0.0069,30/1/17,10.03,10.15,10.09,10.78,6.05,6940000000,,ASX,381228,0.47,0.66,3.89,625240000,1.07,2.61,21.29,2.55,15.29,14.41,0
FCT,0.53,0.54,,,,0,0,30/1/17,0.53,0.54,0.53,0.69,0.2,95290000,,ASX,72591,-0.04,,0.05,-2250000,14.88,10.82,,0,,,0
FDM,0.087,0.087,,,,0.001,0.01149,30/1/17,0.087,0.088,0.088,0.11,0.041,47960000,,ASX,310936,-0.112,,0.04,-36240000,6.933,2.175,,0,,,0
FEL,0.03,0.03,,,,-0.004,-0.13333,30/1/17,0.026,0.03,0.026,0.04,0.022,6650000,,ASX,261000,-0.003,,0,-423900,,,,0,,,0
FET,2.55,2.52,,,9/29/2016,-0.03,-0.0118,30/1/17,2.51,2.55,2.52,2.91,2.08,,,ASX,75537,0.43,0.15,0,0,,,,0,16.8,15.75,0
FFC,0.15,0.15,,,,0,0,30/1/17,0.15,0.15,0.15,0.28,0.04,19130000,,ASX,10833,,,0.01,-3720000,9.8,10.71,,0,,,0
FFT,0.17,0.18,,,,0.005,0.02941,30/1/17,0.175,0.18,0.175,1.1,0.16,21440000,,ASX,227932,-0.048,,0.198,-5580000,1.45,0.859,,0,,,0
FGG,1.065,1.065,,,,0,0,30/1/17,1.06,1.065,1.065,1.18,1.02,2.9518E+11,,ASX,278082,,,0,0,,,,0,,,0
FGR,0.14,0.14,,,10/13/2008,-0.01,-0.0714,30/1/17,0.12,0.14,0.13,0.17,0.05,39970000,,ASX,988006,-0.02,,0.01,-4610000,,9.33,,0,,,0
FGX,1.155,1.155,,,10/12/15,-0.01,-0.00866,30/1/17,1.145,1.155,1.145,1.175,1.1,,,ASX,111126,0.073,,0,0,,,,0,,,0
FHS,0.13,0.1,,,,-0.02,-0.1538,30/1/17,0.1,0.11,0.11,0.15,0.1,36110000000,,ASX,30000,-0.17,,0,0,,,,0,,,0
FID,3.71,3.71,,,8/26/2016,-0.01,-0.0027,30/1/17,3.7,3.71,3.7,3.73,1.95,115110000,,ASX,12542,0.19,0.24,0.78,9660000,3.26,4.78,19.68,0,15.42,12.76,0
FIG,0.6,0.6,,,,-0.005,-0.00833,30/1/17,0.59,0.6,0.595,0.605,0.59,142640000,,ASX,90595,0.016,5.1,0.07,7550000,3.604,8.571,37.188,0,0.117,0.077,0
FLK,0.96,0.96,,,9/9/16,0,0,30/1/17,0.96,0.96,0.96,1.02,0.79,141700000,,ASX,58534,0.04,0.05,0.99,4410000,8.98,0.97,25.95,16.27,19.2,19.2,0
FLN,1.105,1.105,,,,-0.07,-0.06335,30/1/17,1.02,1.105,1.035,1.85,0.99,474520000,,ASX,118886,-0.005,0,0.077,-1770000,10.549,14.351,,0,,103.5,0
FLT,30.53,30.58,8.92,1.99,9/15/2016,-0.23,-0.0075,30/1/17,30.13,30.8,30.3,45.37,28.52,3060000000,,ASX,133184,2.42,2.29,13.34,418200000,1.17,2.29,12.51,19.76,13.23,12.68,0
FMG,6.63,6.62,5.31,0.26,9/2/16,-0.15,-0.0226,30/1/17,6.48,6.63,6.48,6.96,1.49,20180000000,,ASX,9615882,0.32,0.66,2.69,3150000000,2.91,2.46,20.51,-3.06,9.82,16.62,0
FMS,0.079,0.085,,,,0.002,0.02532,30/1/17,0.081,0.09,0.081,0.09,0.006,238720000,,ASX,13384506,-0.001,,0.016,-3970000,7115.244,4.938,,0,,,0
FND,0.17,0.17,,,,0,0,30/1/17,0.17,0.17,0.17,0.19,0.1,114520000,,ASX,60418,-0.03,-0.02,0.09,-40680000,8.78,1.95,,-0.78,,2.43,0
FNP,3.72,3.72,,,3/31/2016,0.05,0.0134,30/1/17,3.7,3.81,3.77,5.2,3.23,684360000,,ASX,76556,0.28,0.09,1.63,17710000,3.96,2.29,13.23,0.68,41.89,29,0
FOR,1.91,1.92,,,,0.01,0.0052,30/1/17,1.9,1.92,1.92,1.92,1.9,,,ASX,30310,,,0,0,,,,0,,,0
FPH,8.53,8.47,2.94,0.16,12/6/16,-0.2,-0.0234,30/1/17,8.31,8.47,8.33,10.27,7.7,4710000000,,ASX,400359,0.2,0.29,0.76,190560000,7.73,11.27,41.24,2.24,28.72,24.5,0
FRI,0.98,0.97,,,8/11/16,-0.01,-0.0102,30/1/17,0.96,0.97,0.97,1.01,0.78,224650000,,ASX,99095,0.04,0.22,0.98,23420000,2.21,1,25.53,0,,,0
FRM,1.79,1.79,,,9/17/1999,0.01,0.0056,30/1/17,1.79,1.8,1.8,2.69,1.23,99320000,,ASX,18286,0.15,,0.69,15990000,1.05,2.59,12.24,0,,10.59,0
FRN,0.022,0.021,,,,-0.001,-0.04545,30/1/17,0.02,0.021,0.021,0.027,0.017,5250000,,ASX,1318861,-0.004,,0.013,0,,1.692,,0,,,0
FRX,0.09,0.09,,,,0.01,0.0526,30/1/17,0.09,0.1,0.1,0.24,0.09,19370000,,ASX,110000,-0.03,,0.11,-3710000,2.28,0.84,,0,,,0
FSA,1.3,1.31,,,8/29/2016,0.02,0.0154,30/1/17,1.3,1.32,1.32,1.32,0.92,165120000,,ASX,17843,0.11,0.12,0.6,0,2.72,2.18,12.22,0,,,0
FSF,5.91,5.91,,,8/31/2016,-0.01,-0.0017,30/1/17,5.89,6.07,5.9,6.07,4.94,,,ASX,2540,,,0,0,,,,0,,,0
FTT,0.066,0.068,,,,0,0,30/1/17,0.066,0.068,0.066,0.082,0.032,,,ASX,385000,-0.053,-0.01,0,0,,,,325,,,0
FUN,0.02,0.02,,,11/14/2013,0,-0.0476,30/1/17,0.02,0.02,0.02,0.03,0.01,14590000,,ASX,556400,-0.04,0,-0.02,-8980000,0.17,,,0,,,0
FWD,1.95,1.95,,,9/1/14,-0.04,-0.0205,30/1/17,1.91,1.97,1.91,2.29,1,116580000,,ASX,78483,-0.46,0.05,3.05,9030000,0.41,0.64,,3.9,38.2,14.69,0
FXJ,0.86,0.86,,,8/19/2016,-0.005,-0.00581,30/1/17,0.845,0.86,0.855,1.06,0.72,1970000000,,ASX,6703424,-0.385,0.06,0.396,186150000,1.085,2.172,,-5.16,14.25,14.25,0
FXL,2.29,2.28,,,9/8/16,-0.03,-0.0131,30/1/17,2.24,2.31,2.26,2.92,1.71,841510000,,ASX,772115,0.14,0.25,1.64,0,3.57,1.39,15.59,3.58,9.04,8.07,0
FZO,0.15,0.165,,,,0.045,0.3,30/1/17,0.165,0.195,0.195,0.375,0.145,12090000,,ASX,278000,-0.117,,-0.038,-2210000,124.569,,,0,,,0
GAP,0.41,0.41,,,9/23/2016,-0.005,-0.0122,30/1/17,0.4,0.41,0.405,0.435,0.27,120480000,,ASX,76572,0.034,0.04,0.335,16090000,0.704,1.224,11.912,0,,,0
GBE,0.021,0.022,,,,0.001,0.04762,30/1/17,0.022,0.022,0.022,0.027,0.017,10330000,,ASX,100000,-0.015,,0.084,-2350000,,0.25,,0,,,0
GBG,0.034,0.034,,,,-0.002,-0.05882,30/1/17,0.031,0.034,0.032,0.041,0.012,47860000,,ASX,671892,-0.004,-0.01,0.026,-2620000,175.349,1.308,,0,,,0
GBR,0.135,0.145,,,,0.01,0.07407,30/1/17,0.145,0.145,0.145,0.2,0.105,4940000,,ASX,25000,,,0.029,0,,4.655,,0,,,0
GBT,3.89,3.89,,,4/6/16,-0.07,-0.018,30/1/17,3.81,3.9,3.82,5.5,3.6,257560000,,ASX,36740,0.14,0.21,0.98,12450000,2.43,3.98,27.88,1.72,18.19,14.15,0
GBX,0.004,0.005,,,,0.001,0.25,30/1/17,0.005,0.005,0.005,0.009,0.003,4530000,,ASX,151478,0,,0.001,-374435,,4,,0,,,0
GBZ,0.013,0.015,,,,0.002,0.15385,30/1/17,0.015,0.015,0.015,0.024,0.01,9800000,,ASX,250000,0.005,,0.024,-774948,31.897,0.542,3,0,,,0
GC1,0.945,0.94,,,3/8/16,0,0,30/1/17,0.94,0.945,0.945,1.05,0.93,,,ASX,9990,,,0,0,,,,0,,,0
GCS,0.57,0.57,,,9/14/2016,0,0,30/1/17,0.56,0.57,0.57,0.6,0.35,114160000,,ASX,31386,-0.38,0.07,0.72,27120000,0.62,0.8,,0,8.14,8.14,0
GCY,0.545,0.58,,,,0.04,0.07339,30/1/17,0.58,0.585,0.585,0.81,0.13,147950000,,ASX,146126,-0.004,-0.03,0.144,-503323,993.366,3.785,,0,,14.625,0
GDF,1.065,1.065,,,9/29/2016,0,0,30/1/17,1.065,1.07,1.065,1.1,0.9,,,ASX,12373,0.188,0.1,0,0,,,,2.07,10.65,9.682,0
GDI,0.99,0.99,,,,0,-0.0051,30/1/17,0.98,0.99,0.98,1,0.82,528040000,,ASX,223631,0,0.09,0.04,45270000,6.57,25.92,980,6.02,10.89,9.8,0
GDX,30.17,30.92,,,,0.64,0.0212,30/1/17,30.81,30.98,30.81,41.61,19.32,,,ASX,1565,,,0,,,,,0,,,
GEAR,20.64,20.42,,,,-0.4,-0.0194,30/1/17,20.09,20.42,20.24,21.64,13.61,,,ASX,147163,,,0,,,,,0,,,
GEG,1.23,1.29,,,,0.01,0.0081,30/1/17,1.24,1.29,1.24,1.51,0.95,158070000,,ASX,11707,-0.17,0.08,0.16,7610000,0.86,7.78,,0,15.5,12.4,0
GEM,3.63,3.63,,,12/15/2016,-0.02,-0.0055,30/1/17,3.6,3.64,3.61,4.19,2.62,1360000000,,ASX,636557,0.23,0.25,1.6,163130000,1.84,2.27,15.76,1.96,14.44,12.89,0
GFY,1.03,1.055,,,9/22/2016,0.025,0.02427,30/1/17,1.055,1.06,1.055,1.4,0.655,42840000,,ASX,72904,0.191,0.18,2.573,10760000,0.233,0.4,5.524,-1.29,5.861,5.275,0
GGG,0.13,0.135,,,,0.015,0.11538,30/1/17,0.135,0.15,0.145,0.15,0.021,126740000,,ASX,6315214,-0.004,-0.19,0.088,-2230000,526.064,1.477,,0,,,0
GGL,0.02,0.02,,,,0,0,30/1/17,0.02,0.02,0.02,0.06,0.02,12280000,,ASX,282106,0,,0.02,-1110000,9,0.95,,0,,,0
GGX,0.004,0.004,,,,0,0,30/1/17,0.004,0.004,0.004,0.004,0.002,3610000,,ASX,2749424,-0.017,,-0.007,-530152,21.638,,,0,,,0
GHC,1.93,1.92,,,6/29/2016,0.03,0.0155,30/1/17,1.92,1.96,1.96,2.32,1.6,428750000,,ASX,52115,0.24,0.1,1.41,0,9.83,1.37,8.17,2.95,19.6,17.82,0
GID,0.029,0.029,,,,0,0,30/1/17,0.029,0.029,0.029,0.039,0.015,13790000,,ASX,1064000,-0.035,-0.07,0.018,-16170000,19.928,1.611,,0,,,0
GLA,0.004,0.004,,,,0,0,30/1/17,0.004,0.004,0.004,0.009,0.001,1860000,,ASX,350000,-0.003,,0.008,-1200000,1438.179,0.5,,0,,,0
GLB,1.1,1.08,,,3/17/2016,-0.02,-0.0182,30/1/17,1.08,1.08,1.08,1.34,0.95,44780000,,ASX,1150,0.11,,0.8,6790000,0.3,1.38,9.47,0,,,0
GLF,0.012,0.012,,,,-0.001,-0.08333,30/1/17,0.011,0.012,0.011,0.012,0.006,30000000,,ASX,4343995,0,,0.002,0,763.456,6,,0,,,0
GLH,0.42,0.415,,,,-0.005,-0.0119,30/1/17,0.415,0.415,0.415,0.5,0.25,13700000,,ASX,3454,0.042,,0.158,1570000,2.344,2.658,9.881,0,,,0
GLL,0.11,0.12,,,,0.01,0.0909,30/1/17,0.12,0.12,0.12,0.12,0.05,18260000,,ASX,20000,-0.04,,0.06,-6350000,,1.69,,0,,,0
GMA,3.36,3.37,,,8/16/2016,-0.02,-0.006,30/1/17,3.31,3.38,3.34,3.41,2.43,1700000000,,ASX,1399679,0.46,0.39,3.82,346230000,2.8,0.88,7.34,-0.76,8.56,9.28,0
GMD,0.023,0.024,,,,0,0,30/1/17,0.023,0.024,0.023,0.041,0.015,14660000,,ASX,556008,-0.005,,0.001,-2220000,2259.504,23,,0,,,0
GME,0.048,0.052,,,,0.006,0.125,30/1/17,0.049,0.06,0.054,0.06,0.02,24930000,,ASX,3588768,0.005,,0.062,1770000,4.917,0.774,10.8,0,,,0
GMG,6.93,6.93,3.67,0.18,6/29/2016,-0.04,-0.0058,30/1/17,6.85,6.95,6.89,7.81,5.88,12250000000,,ASX,3003895,0.7,0.43,4.54,747900000,5.88,1.53,9.87,2.62,16.02,15.31,0
GMN,0.13,0.12,,,,-0.01,-0.0769,30/1/17,0.12,0.12,0.12,0.19,0.03,45450000,,ASX,947,-0.01,,0.01,-987746,,10,,0,,,0
GMPPA,101.85,,,,,0,0,30/1/17,101.85,101.85,101.85,104.99,96.9,,,ASX,1755,6.15,,0,,,,,0,,,
GMR,0.009,0.009,,,,0,0,30/1/17,0.009,0.009,0.009,0.014,0.001,12950000,,ASX,1114569,0,-0.1,0.006,-1800000,,1.5,,0,,,0
GMY,1.005,1.005,,,,0,0,30/1/17,1.005,1.005,1.005,1.05,0.65,18110000,,ASX,4606,-0.006,0.02,0.936,0,5.075,1.074,,0,,,0
GNC,9.59,9.45,1.63,0.12,6/30/2016,-0.09,-0.0094,30/1/17,9.4,9.57,9.5,9.82,7.2,2170000000,,ASX,440347,0.14,0.58,7.62,160100000,0.53,1.26,70.37,0.43,16.38,15.83,0
GNE,2.08,2.07,,,9/29/2016,-0.01,-0.0048,30/1/17,2.07,2.1,2.07,2.27,1.65,2070000000,,ASX,14232,0.13,0.09,1.45,236030000,1.43,1.44,15.45,4.25,23,20.7,0
GNG,1.62,1.58,,,3/22/2016,-0.02,-0.0123,30/1/17,1.58,1.61,1.6,2.05,0.75,244590000,,ASX,79275,0.13,0.11,0.34,23840000,0.97,4.76,12.7,0,14.55,11.43,0
GNX,0.23,0.23,,,,-0.01,-0.0435,30/1/17,0.22,0.23,0.22,0.31,0.09,39660000,,ASX,850272,-0.04,,0.04,0,52.46,5.48,,0,,,0
GOLD,149.6,149.88,,,,0.5,0.0033,30/1/17,149.88,150.54,150.1,177,145.48,,,ASX,2997,,,0,0,,,,0,,,0
GOO,0.19,0.17,,,,-0.02,-0.1053,30/1/17,0.17,0.17,0.17,0.27,0.17,482120,,ASX,40000,-0.13,,-0.05,-568099,318.65,,,0,,,0
GOR,0.56,0.56,,,,0.005,0.00893,30/1/17,0.56,0.575,0.565,0.75,0.366,490920000,,ASX,765295,-0.013,-0.01,0.181,-4150000,280.688,3.094,,0,,,0
GOW,3.48,3.5,,,10/5/16,0.02,0.0057,30/1/17,3.5,3.5,3.5,3.65,2.83,187920000,,ASX,18285,0.41,,3.7,29350000,4.75,0.94,8.56,0,,,0
GOZ,3.12,3.11,,,6/29/2016,-0.03,-0.0096,30/1/17,3.09,3.14,3.09,3.49,2.97,,,ASX,357282,0.39,0.23,0,0,,,,5.88,13.43,13.43,0
GPP,0.026,0.027,,,,-0.001,-0.03846,30/1/17,0.025,0.027,0.025,0.044,0.002,17500000,,ASX,11254694,-0.009,,0.001,-1530000,1465.403,26,,0,,,0
GPR,0.035,0.035,,,,-0.001,-0.02857,30/1/17,0.034,0.035,0.034,0.055,0.022,27190000,,ASX,40000,-0.002,,0.058,-1660000,836.369,0.603,,0,,,0
GPT,4.72,4.68,,,6/29/2016,-0.05,-0.0106,30/1/17,4.64,4.69,4.67,5.72,4.38,8400000000,,ASX,3446413,0.57,0.29,4.4,451100000,12.26,1.07,8.14,3.74,16.1,15.57,0
GPX,0.38,0.38,,,,0,0,30/1/17,0.38,0.38,0.38,0.65,0.31,21090000,,ASX,29952,-0.96,,0.17,-2360000,,2.17,,0,,,0
GRB,0.049,0.049,,,,0,0,30/1/17,0.049,0.05,0.049,0.062,0.027,20890000,,ASX,224054,0.001,0,0.039,2790000,0.812,1.256,49,0,,,0
GRR,0.21,0.215,,,9/8/16,-0.005,-0.02381,30/1/17,0.205,0.23,0.205,0.23,0.083,237250000,,ASX,3657801,-0.143,0.01,0.241,244030000,1.11,0.871,,0,,,0
GSC,0.1,0.1,,,,-0.002,-0.02,30/1/17,0.094,0.1,0.098,0.105,0.004,99450000,,ASX,1791823,-0.008,,0,-912156,38525.781,,,0,,,0
GSW,0.33,0.32,,,,0,0,30/1/17,0.32,0.33,0.33,0.36,0.25,29010000,,ASX,23000,0,,0,0,269.68,330,,0,,,0
GTE,0.018,0.018,,,,-0.001,-0.05556,30/1/17,0.017,0.018,0.017,0.024,0.005,4490000,,ASX,2176686,-0.012,,0.012,-406439,,1.5,,0,,,0
GTG,0.01,0.01,,,,-0.001,-0.1,30/1/17,0.009,0.01,0.009,0.024,0.009,15440000,,ASX,111700,-0.005,-0.01,0.007,-8530000,20.802,1.429,,0,,,0
GTK,3.19,3.17,,,12/8/16,-0.03,-0.0094,30/1/17,3.16,3.17,3.16,3.55,1.99,229730000,,ASX,5038,0.1,,0.71,11250000,6.06,4.51,32.92,0,,,0
GTN,2.58,2.55,,,,0.02,0.0078,30/1/17,2.5,2.6,2.6,3.95,1.9,490480000,,ASX,611881,0,0.03,0.01,-696591,4211.22,258,,0,86.67,,0
GTR,0.03,0.03,,,,-0.005,-0.16667,30/1/17,0.025,0.03,0.025,0.03,0.006,1620000,,ASX,570000,-0.005,,-0.011,-341450,12.298,,,0,,,0
GTY,2.05,2.04,,,6/29/2016,-0.02,-0.0098,30/1/17,2,2.05,2.03,3.05,1.98,570750000,,ASX,418834,0.15,0.16,1.99,35910000,5.06,1.03,13.9,0,12.69,11.28,0
GUD,10,9.97,,,8/18/2016,-0.24,-0.024,30/1/17,9.74,9.99,9.76,11.06,6.07,832790000,,ASX,142970,-0.5,0.61,2.85,77800000,1.43,3.51,,1.57,16,14.57,0
GVF,1.15,1.15,,,10/6/16,0,0,30/1/17,1.15,1.17,1.15,1.17,0.99,,,ASX,74622,,,0,0,,,,0,,,0
GWA,2.65,2.64,,,9/1/16,-0.02,-0.0075,30/1/17,2.58,2.65,2.63,3.1,1.77,694180000,,ASX,1423198,0.2,0.2,1.17,83950000,1.59,2.27,13.42,-7.31,13.15,13.84,0
GXL,6.79,6.85,,,8/30/2016,-0.09,-0.0133,30/1/17,6.68,6.85,6.7,7.99,6,765110000,,ASX,207777,0.3,0.4,3.81,88880000,1.06,1.78,22.19,1.58,16.75,14.89,0
GXY,0.63,0.62,,,,-0.01,-0.0159,30/1/17,0.62,0.63,0.62,0.69,0.14,796150000,,ASX,4719820,0.06,-0.01,0.14,5900000,,4.67,10.69,0,,15.5,0
HAO,0.145,0.145,,,,0,0,30/1/17,0.145,0.145,0.145,0.235,0.06,27570000,,ASX,19000,-0.03,,-0.343,-3580000,95.083,,,0,,,0
HAV,0.69,0.71,,,,0.02,0.029,30/1/17,0.71,0.71,0.71,0.87,0.25,119700000,,ASX,5000,0.01,,0.24,96000,42.38,2.92,118.33,0,,,0
HCH,0.03,0.028,,,,-0.002,-0.06667,30/1/17,0.028,0.028,0.028,0.099,0.025,15210000,,ASX,565000,-0.022,-0.02,0.17,-2060000,,0.176,,0,,,0
HCT,0.13,0.13,,,,0,0,30/1/17,0.13,0.13,0.13,0.23,0.09,22040000,,ASX,15400,0,,0.02,-206029,3.3,6.84,,0,,,0
HEG,0.002,0.002,,,,0,0,30/1/17,0.002,0.002,0.002,0.004,0.001,2780000,,ASX,800000,-0.001,,0.013,-909844,13.635,0.154,,0,,,0
HFA,2.28,2.26,,,8/24/2016,-0.02,-0.0088,30/1/17,2.25,2.28,2.26,2.73,1.98,366450000,,ASX,20385,0.09,0.22,1.57,29440000,5.24,1.45,25.98,0,10.27,9.83,0
HFR,1.23,1.23,,,,-0.05,-0.0407,30/1/17,1.18,1.23,1.18,2.04,0.96,366950000,,ASX,58138,-0.03,-0.02,0.5,-12880000,,2.47,,0,,,0
HGG,3.75,3.69,,,8/25/2016,-0.08,-0.0213,30/1/17,3.62,3.69,3.67,5.68,3.29,4000000000,,ASX,2756572,0.14,14.69,1.2,267300000,4.36,3.12,26.59,2.59,0.25,0.22,0
HGO,0.063,0.064,,,9/16/2009,0.003,0.04762,30/1/17,0.064,0.066,0.066,0.15,0.025,12420000,,ASX,250835,-1.006,-0.03,0.152,46360000,0.094,0.414,,0,,,0
HHL,2.55,2.57,,,3/3/16,-0.03,-0.0118,30/1/17,2.52,2.74,2.52,4.69,2.05,68530000,,ASX,313351,0.38,0.18,1.06,23440000,1.71,2.41,6.58,0,,,0
HHV,1.21,1.21,,,,-0.01,-0.0083,30/1/17,1.2,1.21,1.2,1.48,1.08,,,ASX,1903810,0.13,,0,0,,,,0,,,0
HHY,0.105,0.105,,,9/24/2012,0,0,30/1/17,0.105,0.105,0.105,0.13,0.091,,,ASX,138906,0.017,,0,0,,,,0,,,0
HIG,0.06,0.06,,,,0,0,30/1/17,0.06,0.06,0.06,0.08,0.05,55670000,,ASX,342102,-0.09,-0.01,-0.01,-4810000,,,,0,,,0
HIL,0.36,0.36,,,4/14/2015,0.02,0.0556,30/1/17,0.35,0.38,0.38,0.74,0.13,88150000,,ASX,38026,-0.29,0.09,0.3,7170000,0.25,1.21,,0,,,0
HIT,0.57,0.57,,,9/5/13,-0.01,-0.0175,30/1/17,0.56,0.57,0.56,0.69,0.24,17360000,,ASX,69953,0.07,,0.19,2530000,0.97,2.97,8,0,,,0
HLO,3.89,3.89,,,9/1/16,0,0,30/1/17,3.89,3.89,3.89,4.95,0.39,427270000,,ASX,1500,0.02,0.19,2.42,23860000,1.43,1.6,204.74,0.38,20.47,15.56,0
HLX,0.057,0.057,,,,0,0,30/1/17,0.057,0.058,0.057,0.11,0.026,17580000,,ASX,132190,-0.005,,0.04,-726786,634.292,1.425,,0,,,0
HML,1.65,1.65,,,,0.04,0.0242,30/1/17,1.65,1.8,1.69,1.8,0.88,26360000,,ASX,132596,0.15,,1.07,0,,1.55,11.12,0,,,0
HMX,0.045,0.045,,,,0.001,0.02222,30/1/17,0.045,0.046,0.046,0.098,0.023,7060000,,ASX,30000,-0.009,,0.059,-1290000,172.955,0.763,,0,,,0
HNR,0.016,0.016,,,,-0.001,-0.0625,30/1/17,0.014,0.016,0.015,0.031,0.002,24400000,,ASX,6463320,-0.001,,0.001,-820962,57.277,16,,0,,,0
HOG,0.008,0.008,,,,0,0,30/1/17,0.007,0.008,0.008,0.01,0.002,2650000,,ASX,1132215,-0.002,0.07,-0.004,-899809,,,,0,,,0
HOR,0.019,0.018,,,,-0.001,-0.05263,30/1/17,0.018,0.018,0.018,0.028,0.01,3500000,,ASX,100000,-0.009,,0.008,-637628,45.31,2.375,,0,,,0
HOT,0.175,0.175,,,,0,0,30/1/17,0.175,0.175,0.175,0.27,0.175,19250000,,ASX,10000,,,0.01,870841,8.906,17.5,,0,,,0
HPI,2.79,2.79,,,6/29/2016,0.02,0.0072,30/1/17,2.78,2.81,2.81,3.31,2.42,410560000,,ASX,173759,0.41,0.2,2.28,0,8.53,1.22,6.82,2.4,14.05,14.05,0
HPR,0.04,0.04,,,,0,0.0526,30/1/17,0.04,0.04,0.04,0.07,0.03,6670000,,ASX,56787,-0.03,0,0.07,-1020000,39.04,0.54,,0,,,0
HRL,0.13,0.145,,,,0.015,0.11538,30/1/17,0.145,0.145,0.145,0.17,0.082,23040000,,ASX,33724,0.001,,0.042,1070000,2.464,3.095,145,0,,,0
HRN,0.355,0.355,,,,0,0,30/1/17,0.355,0.355,0.355,0.36,0.34,27170000,,ASX,250000,,,-0.061,-958000,,,,0,,,0
HRR,0.14,0.13,,,,-0.01,-0.037,30/1/17,0.12,0.13,0.13,0.18,0.08,53950000,,ASX,594485,-0.01,-0.5,0.13,-5000000,,1.03,,0,,,0
