"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"TWR",0.74,,,"6/9/2016",0.32,0.4324,"2017-02-09",1.06,1.08,1.06,1.7,0.66,178780000,,"ASX",952566,-0.1,0.14,0.96,"-975343.00",0.64,0.77,,0.49,7.57,7.57,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TYK",0.007,,,,0,0,"2017-02-09",0.007,0.007,0.007,0.022,0.005,1990000,,"ASX",183334,-0.014,,0.002,"-218092.00",5.652,3.5,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,0.63,2860000,,0,,0,,0,,,0,0,0.38,0,0,0,0,0,0,0,0,,-20.06,-77.66,-20.06,-18.37,-74.97,-18.37,-20.06,-77.7,-20.06,0.61,84.03,,-3662.56,-3662.56,-3422.86,,-38.32,,,
"TYX",0.028,,,,-0.001,-0.03571,"2017-02-09",0.027,0.028,0.027,0.048,0.02,9120000,,"ASX",4155350,-0.006,,0.067,-1730000,4.261,0.418,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,0.43,11560000,,0,,0,,0,,,0.07,0,1.42,0,0,0.97,0.97,0,0,1.05,1.05,,-8.97,-17.86,-8.97,-8.09,-16.34,-8.09,-8.98,-17.86,-8.98,2.81,277.58,,-83.24,-129.27,-72.27,,-63.94,,,
"TZL",0.05,,,,0,0,"2017-02-09",0.05,0.05,0.05,0.12,0.05,25100000,,"ASX",304007,-0.01,0,0.03,-5250000,1.21,1.79,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,1.73,25200000,,0,,0,,0,,,0.03,0.01,1.43,0,0,0,0,0,0,0,0,-476.2,-45.3,-86.63,-45.3,-31.38,-48.61,-31.38,-45.77,-133.71,-45.77,1.32,428.74,32.76,-25.2,-34.3,-33.78,,-2.36,0.02,,
"TZN",0.15,,,,-0.015,-0.1,"2017-02-09",0.135,0.135,0.135,0.18,0.08,242460000,,"ASX",167242,-0.002,0.01,0.018,-3800000,,8.333,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,6.87,251440000,,0,,0,,0,,,0.02,0,1.14,12.09,14.12,12.14,14.3,22.45,28.09,22.54,28.44,-1.67,-9.06,-42.81,-14.1,-6.22,-23.55,-10.04,-14.2,-89.25,-27.38,1.3,697.99,,,,,,,,,
"UBE",18.38,,,,0.05,0.0027,"2017-02-09",18.4,18.43,18.43,19.81,16.84,,,"ASX",2083,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UBI",0.325,,,,0,0,"2017-02-09",0.325,0.325,0.325,0.42,0.24,57270000,,"ASX",3500,-0.04,-0.04,0.048,-1470000,3.348,6.771,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,4.45,57980000,,0,,0,,0,,,0.08,0.08,6.03,44.2,46.22,44.92,46.22,149.89,227.52,152.33,227.52,-4.88,-14.58,-23.78,-16.2,-12.82,-20.89,-14.22,-47.33,-33.33,-39.86,1.18,142.04,96.41,-16.78,-32.34,-32.99,,-1.6,,,
"UBJ",20.49,,,,-0.01,-0.0005,"2017-02-09",20.48,20.48,20.48,21.13,17.53,,,"ASX",2879,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UBN",0.11,,,,0.005,0.04545,"2017-02-09",0.115,0.115,0.115,0.7,0.11,29680000,,"ASX",10000,-0.038,-0.01,0.192,-9320000,3.371,0.573,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.04,0.68,34850000,,0,,0,,0,,,0.19,0.03,4.66,0,0,0,0,0,0,0,0,-38.07,-19.16,-4.22,-19.16,-17.57,-3.59,-17.57,-19.17,-4.49,-19.17,,162.65,75,-82.39,-117.24,-94.38,,46.12,,,
"UBU",22.41,,,,0.03,0.0013,"2017-02-09",22.44,22.44,22.44,23.26,19.16,,,"ASX",2000,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UBW",21.15,,,,0.08,0.0038,"2017-02-09",21.18,21.24,21.23,22,18.62,,,"ASX",1023,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UCW",0.045,,,"3/5/2010",-0.002,-0.04444,"2017-02-09",0.043,0.044,0.043,0.065,0.033,12760000,,"ASX",566250,-0.047,,0.013,"-504478.00",6.543,3.462,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,3.46,13350000,,0,,0,,0,,,0.01,0.03,1.56,0,0,0,0,0,0,0,0,,-386.46,,-386.46,-167.91,-112.29,-167.91,-387.67,,-387.67,,26.23,50.23,-24.48,-464.42,-457.97,,-34.6,-26.85,,
"UEQ",0.011,,,,0.001,0.09090999999999999,"2017-02-09",0.012,0.012,0.012,0.019,0.003,7420000,,"ASX",1270068,0.001,,0.035,"-214095.00",,0.314,12,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,0.35,7420000,15.19,,,,,0,,,0.03,0,1.74,0,0,0,0,0,0,0,0,,1.99,-5.76,1.99,1.94,-5.59,1.94,2.14,-6.17,2.14,1.66,275.76,,,,,,,,,
"UIL",0.048,,,,-0.006,-0.125,"2017-02-09",0.042,0.042,0.042,0.095,0.03,4540000,,"ASX",57105,-0.009,,0.048,"-963129.00",101.229,1,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,1.02,9300000,,0,,0,,0,,,0.05,0.01,5.49,0,0,0,0,0,0,0,0,,-17.54,,-17.54,-16.86,,-16.86,-17.54,,-17.54,,172.54,,-1877.06,-1939.56,-1939.58,,,,,
"UNS",0.047,,,,0.001,0.02128,"2017-02-09",0.048,0.048,0.048,0.295,0.039,"796464.00",,"ASX",188118,-6.056,-0.12,-6.237,-62070000,0.058,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-1.35,,52050000,,0,,,,0,,0.36,-1.08,0.23,1.24,119.15,145.78,119.91,146.69,,,,,-267.49,-153.67,-103.66,-135.96,-106.61,-87.45,-109.51,,-718.09,,-0.39,103.63,,-469.58,-689.06,-694.94,,17.42,51.54,,
"UNV",0.14,,,,0,0,"2017-02-09",0.14,0.14,0.14,0.23,0.12,71820000,,"ASX",35945,0.02,0.05,0.14,16950000,0.74,0.97,8.24,0,2.8,2.33,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.02,0.94,73150000,8.27,0,,0,,0,,,0.14,0.01,1.4,13.18,13.18,16.04,16.04,32.65,32.65,39.75,39.75,,14.37,6.26,14.37,9.6,4.34,9.6,11.84,5.59,11.84,0.62,363.09,19.49,12.31,19.08,16.86,,,,,
"UPD",0.46,,,,-0.01,-0.0217,"2017-02-09",0.45,0.46,0.45,0.65,0.17,220010000000,,"ASX",178380,,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,9.52,128220000,,0,,0,,0,,,0.05,0.05,61.08,0,0,0,0,0,0,0,0,-5.51,-107.36,,-65.39,-95.4,,-63.86,-107.59,,-69.31,,7118.79,88.24,-2679.55,-2695.41,-3023.01,,,,,
"URF",2.01,,,"6/29/2016",-0.03,-0.0149,"2017-02-09",1.98,2.02,1.98,2.29,1.87,,,"ASX",87301,-0.08,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.08,1.06,694810000,,0.05,0.05,0.1,0.1,0.1,,11.93,1.87,0.53,2.88,40.73,40.71,42.96,46.81,84.28,91.78,88.88,105.54,,-2.57,,0.01,-2.37,,0.01,-4.82,,0.01,-0.13,333.39,47.75,-75.98,-76.24,-84.81,,,,,
"USA",0.01,,,,0.002,0.2,"2017-02-09",0.012,0.014,0.012,0.023,0.006,2720000,,"ASX",1522507,-0.004,,0.001,"-457547.00",92.825,10,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,15.1,3000000,,0,,0,,0,,,0,0,0.72,24.96,24.96,24.96,24.96,81.8,81.8,81.8,81.8,,-7.59,-8.14,-7.59,-7.39,-7.99,-7.39,-7.66,-8.16,-7.66,0.41,167.07,,-3439.23,-3481.77,-3437.82,,-46.78,,,
"USR",0.475,,,"9/30/2016",-0.02,-0.04211,"2017-02-09",0.455,0.48,0.455,0.695,0.41,,,"ASX",24432,,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.04,0.46,16530000.000000002,12,0.03,0.02,0.05,0.06,0.06,,0.3,1.01,0.1,0.8,33.87,36.85,35.54,38.93,62.27,71.31,65.33,75.33,31.64,2.47,,7.51,2.27,,6.82,4.33,,12.75,,29.53,68.71,17,14.98,13.54,,,,,
"UTR",0.037,,,,0,0,"2017-02-09",0.037,0.037,0.037,0.073,0.027,,,"ASX",84800,,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,3.23,12560000,,0,,0,,0,,,0.01,0.01,20.25,0,0,0,0,0,0,0,0,,-45.21,-59.95,-45.21,-43.43,-58.03,-43.43,-45.21,-59.95,-45.21,3.45,326.53,,-14063.57,-14063.57,-14063.57,,-33.15,,,
"VAE",53.7,,,,0,0,"2017-02-09",53.7,53.7,53.7,54.35,45.61,,,"ASX",223,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VAH",0.19,,,"2/25/2008",0,-0.0256,"2017-02-09",0.19,0.19,0.19,0.49,0.19,769820000,,"ASX",1621786,-0.07,0,0.22,348100000,0.16,0.87,,0,,19,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.07,0.89,1650000000,,0,,0,,0,,,0.23,0.29,0.62,35.16,35.16,49.66,49.66,232.99,232.99,329.06,329.06,1.14,-6.6,-5.24,-6.6,-3.8,-3.12,-3.8,-26.24,-15.78,-26.24,0.41,4641.67,52.77,9.53,-5.15,-4.49,,8.87,,,
"VAR",0.017,,,,0.001,0.05882,"2017-02-09",0.017,0.018,0.018,0.033,0.013,9340000,,"ASX",869556,-0.004,,0.016,"-77105.00",3.956,1.062,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,1.04,8300000.000000001,,0,,0,,0,,,0.02,0,5.17,0,0,0,0,0,0,0,0,,-18.9,-27.6,-18.9,-17.43,-20.38,-17.43,-19.04,-26.73,-19.04,0.46,300.69,,-1061.21,-955.58,-660.24,,-18.45,12.23,,
"VCF",51.44,,,,-0.13,-0.0025,"2017-02-09",51.31,51.46,51.31,53.33,50.35,,,"ASX",782,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VCX",2.88,6.21,0.13,"6/29/2016",0.02,0.0069,"2017-02-09",2.87,2.91,2.9,3.6,2.7,11480000000,,"ASX",12068330,0.24,0.18,2.74,867600000,8.53,1.05,11.93,5.42,16.11,15.26,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.24,1.03,11280000000,11.75,0.09,0.09,0.18,0.18,0.18,,684.9,2.74,0.07,0.47,24.92,24.92,26.47,26.14,36.4,36.4,38.67,38.18,,6.73,,6.73,6.1,,6.1,8.96,,8.96,0.62,3272.4,75.9,64.7,37.6,72.44,,,,,
"VEQ",46.7,,,,-0.12,-0.0026,"2017-02-09",46.58,46.7,46.58,50.39,42.48,,,"ASX",928,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VGAD",58.06,,,,0.07,0.0012,"2017-02-09",58.05,58.15,58.13,58.66,45.65,,,"ASX",5656,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VGE",56.54,,,,0.16,0.0028000000000000004,"2017-02-09",56.3,56.7,56.7,57.42,45.86,,,"ASX",3442,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VGL",5.41,,,,0.14,0.0259,"2017-02-09",5.55,5.55,5.55,6.53,4.09,442700000,,"ASX",221,0.05,,0.67,10660000,7.51,8.11,100.91,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VGS",57.95,,,,0.19,0.0033,"2017-02-09",57.95,58.23,58.14,60.78,51.89,,,"ASX",5698,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VHT",0.61,,,,0.02,0.032799999999999996,"2017-02-09",0.58,0.63,0.63,0.87,0.31,78300000,,"ASX",142246,-0.32,-0.06,0.04,-4990000,40.64,16.49,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.25,,49140000,,0,,0,,0,,,-0.31,0,0.03,0,0,2677.64,0.74,,0,,0.9,-0.16,,,,,,-1036.32,,,,,27.53,75.62,-250.86,-292.21,-1234.64,,,,,
"VIC",0.013,,,,0,0,"2017-02-09",0.013,0.013,0.013,0.195,0.008,,,"ASX",1544496,-0.018,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.8,0.78,4460000,,0,,0,,0,,,0.02,0.01,0.91,0,0,5.1,5.1,0,0,6.54,6.54,-38.16,-9127.56,,-9127.56,-348.87,,-348.87,,,,2.1,315.75,,-7928.97,-8619.79,-8825.18,,,,,
"VIF",51.62,,,,0.24,0.0046,"2017-02-09",51.51,51.86,51.86,54.2,50.86,,,"ASX",2866,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIV",0.04,,,,0.01,0.2195,"2017-02-09",0.04,0.05,0.05,0.09,0.04,14980000,,"ASX",371277,-0.02,,0.01,-3340000,5.48,3.42,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,3.53,15590000,,0,,0,,0,,,0.01,0,0.91,0,0,26.19,26.19,0,0,63.92,63.92,-3.89,-120.7,-82.4,-120.7,-67.85,-47.17,-67.85,-122.72,-81.86,-122.72,-1.19,268.43,26.73,-200.66,-208.09,-215.14,,102.34,,,
"VKA",0.017,,,,0,0,"2017-02-09",0.017,0.017,0.017,0.033,0.013,4270000,,"ASX",2337647,-0.003,,0.021,"-753817.00",,0.81,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,0.86,5650000,,0,,0,,0,,,0.02,0.01,8.66,0,0,0,0,0,0,0,0,-17.21,-14.01,-43.85,-14.01,-15.11,-46.02,-15.11,-14.01,-42.36,-14.01,1.91,229.53,,-11370,-11370,-11480,,-51.74,,,
"VLA",1.07,,,,-0.01,-0.009300000000000001,"2017-02-09",1.06,1.1,1.06,1.35,0.63,254290000,,"ASX",49809,-0.04,-0.04,0.21,-7710000,55.14,5.1,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.04,5.29,251100000,,0,,0,,0,,,0.21,0.19,21.56,0,0,0,0,0,0,0,0,-12.19,-24.11,-27.22,-24.11,-22.88,-25.68,-22.88,-24.11,-27.22,-24.11,0.25,222.83,,-153.87,-162.13,-175.43,,25.47,53.75,,
"VLW",2.33,,,"9/1/2016",0.05,0.0215,"2017-02-09",2.33,2.4,2.38,2.55,1.96,262620000,,"ASX",93702,0.3,0.32,2.15,55160000,0.66,1.09,7.91,1.21,7.44,7,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.3,1.09,266950000,7.8,0.1,0.1,0.18,0.18,0.18,,19.86,2.15,0.08,2.71,26.9,26.9,26.9,26.9,54.29,54.29,54.29,54.29,64.28,9.67,5.59,9.67,7.4,4.52,7.4,14.74,8.25,14.74,0.92,101.33,26.13,12.56,12.19,8.7,28.25,27.31,32.93,21.5,-17.2
"VMG",0.001,,,"9/29/2010",0,0,"2017-02-09",0.001,0.001,0.001,0.005,0.001,5480000,,"ASX",1174670,-0.001,-0.05,0.001,-4730000,7.555,1,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,2.7,8220000.000000001,,0,,0,,0,,,0,0,0.2,0,0,27.5,27.5,0,0,145.14,145.14,-15.86,-105.49,-81.41,-105.49,-40.86,-37.88,-40.86,-131.68,-88.41,-131.68,-0.6,1249.05,33.1,-622.48,-740.55,-748.14,,-69.32,-37.6,,
"VML",0.017,,,,0,0,"2017-02-09",0.017,0.017,0.017,0.027,0.008,8180000,,"ASX",530000,-0.003,,0.01,"-659316.00",489.097,1.7,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,1.68,10130000,,0,,0,,0,,,0.01,0,0.45,0,0,35.37,35.37,0,0,61.7,61.7,-1.91,-23.55,-28.78,-23.55,-14.37,-22.54,-14.37,-25.64,-30.18,-25.64,2.96,398.32,,-4400.3,-4518.48,-6914.18,,,-23.29,,
"VMT",0.073,,,,0,0,"2017-02-09",0.073,0.073,0.073,0.35,0.064,11550000,,"ASX",39159,-0.015,0.03,0.212,2120000,0.285,0.344,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.01,0.35,11740000,7.93,0,,0,,0,,,0.22,0.04,5.16,0,0,5.45,3.78,0,0,6.18,4.84,43.11,4.09,,10.21,3.14,,8.14,4.05,,10.21,1.23,133.44,14.8,6.02,4.54,3.48,,,,,
"VMY",0.24,,,,0.005,0.02083,"2017-02-09",0.24,0.245,0.245,0.4,0.22,56290000,,"ASX",18096,-0.052,-0.05,-0.023,-11740000,5.514,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.05,,79170000,,0,,0,,0,,,-0.02,0.02,0.48,0,0,128.25,128.25,,,,,-60.57,-3149.07,,-3149.08,-186.61,-258.47,-186.61,-5349.42,,-5349.42,1.63,300.11,,-101.74,-103.36,-105.07,,117.74,,,
