"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"VIF",51.86,,,,-0.11,-0.0021,"2017-02-10",51.75,51.79,51.75,54.2,50.86,,,"ASX",1055,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIV",0.05,,,,-0.005,-0.1,"2017-02-10",0.045,0.045,0.045,0.091,0.044,13480000,,"ASX",58333,-0.018,,0.012,-3340000,6.689,4.167,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,3.53,15590000,,0,,0,,0,,,0.01,0,0.91,0,0,26.19,26.19,0,0,63.92,63.92,-3.89,-120.7,-82.4,-120.7,-67.85,-47.17,-67.85,-122.72,-81.86,-122.72,-1.19,268.43,26.73,-200.66,-208.09,-215.14,,102.34,,,
"VLA",1.06,,,,0,0,"2017-02-10",1.05,1.07,1.06,1.35,0.63,254290000,,"ASX",363559,-0.04,-0.04,0.21,-7710000,54.63,5.05,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.04,5.29,251100000,,0,,0,,0,,,0.21,0.19,21.56,0,0,0,0,0,0,0,0,-12.19,-24.11,-27.22,-24.11,-22.88,-25.68,-22.88,-24.11,-27.22,-24.11,0.25,222.83,,-153.87,-162.13,-175.43,,25.47,53.75,,
"VLW",2.38,,,"9/1/2016",-0.01,-0.0042,"2017-02-10",2.35,2.4,2.37,2.55,1.96,261519999.99999997,,"ASX",83787,0.3,0.32,2.15,55160000,0.68,1.11,7.87,1.21,7.41,6.97,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.3,1.09,266950000,7.8,0.1,0.1,0.18,0.18,0.18,,19.86,2.15,0.08,2.71,26.9,26.9,26.9,26.9,54.29,54.29,54.29,54.29,64.28,9.67,5.59,9.67,7.4,4.52,7.4,14.74,8.25,14.74,0.92,101.33,26.13,12.56,12.19,8.7,28.25,27.31,32.93,21.5,-17.2
"VMC",0.14,,,,-0.005,-0.03571,"2017-02-10",0.135,0.135,0.135,0.335,0.105,8320000,,"ASX",25513,-0.016,,0.037,-1120000,70.6,3.784,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,3.56,9060000,,0,,0,,0,,,0.04,0.02,5.96,0,0,0,0,0,0,0,0,,-42.85,-68.03,-42.85,-39.35,-59.97,-39.35,-42.85,-68.03,-42.85,1.46,47.09,,-18706.8,-18999.08,-16852.39,,-56.01,,,
"VMG",0.001,,,"9/29/2010",0,0,"2017-02-10",0.001,0.001,0.001,0.005,0.001,5480000,,"ASX",575000,-0.001,-0.05,0.001,-4730000,7.555,1,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,2.7,8220000.000000001,,0,,0,,0,,,0,0,0.2,0,0,27.5,27.5,0,0,145.14,145.14,-15.86,-105.49,-81.41,-105.49,-40.86,-37.88,-40.86,-131.68,-88.41,-131.68,-0.6,1249.05,33.1,-622.48,-740.55,-748.14,,-69.32,-37.6,,
"VMT",0.073,,,,0,0,"2017-02-10",0.071,0.074,0.073,0.35,0.064,11550000,,"ASX",326812,-0.015,0.03,0.212,2120000,0.285,0.344,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.01,0.35,11740000,7.93,0,,0,,0,,,0.22,0.04,5.16,0,0,5.45,3.78,0,0,6.18,4.84,43.11,4.09,,10.21,3.14,,8.14,4.05,,10.21,1.23,133.44,14.8,6.02,4.54,3.48,,,,,
"VMY",0.25,,,,0,0.0204,"2017-02-10",0.25,0.25,0.25,0.4,0.22,57440000,,"ASX",258702,-0.05,-0.05,-0.02,-11740000,5.63,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.05,,79170000,,0,,0,,0,,,-0.02,0.02,0.48,0,0,128.25,128.25,,,,,-60.57,-3149.07,,-3149.08,-186.61,-258.47,-186.61,-5349.42,,-5349.42,1.63,300.11,,-101.74,-103.36,-105.07,,117.74,,,
"VOC",4.28,5.49,0.18,"9/19/2016",0.03,0.006999999999999999,"2017-02-10",4.27,4.39,4.31,9.4,3.69,2280000000,,"ASX",3099434,0.19,0.34,6.01,203730000,2.72,0.71,22.93,0.97,12.68,11.34,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.19,0.69,2490000000,20.69,0.08,0.08,0.16,0.16,0.16,,50.86,5.94,0.24,0.83,18.58,18.58,18.88,18.88,27.48,27.48,27.92,27.92,52.97,2.77,3.79,2.77,2.53,3.39,2.53,3.8,5.35,3.8,0.39,563.36,46.99,25.86,11.52,7.73,51.18,93.06,115.65,5.61,75.47
"VPC",0.026,,,,-0.003,-0.11538,"2017-02-10",0.023,0.026,0.023,0.068,0.015,15600000,,"ASX",4835648,-0.012,0,0.013,-3180000,12.324,2,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,1.35,9390000,,0,,0,,0,,,0.01,0,1.82,0,0,0,0,0,0,0,0,-498.24,-116.54,-44.31,-116.54,-93.56,-41.22,-93.56,-117.34,-44.34,-117.34,-0.45,312.82,69.22,-223.05,-318.35,-318.8,,143.93,,,
"VRC",0.043,,,,-0.002,-0.046509999999999996,"2017-02-10",0.041,0.044,0.041,0.15,0.031,38970000,,"ASX",2544435,-0.007,,0.02,-2780000,1695.747,2.15,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,2.2,40740000,,0,,0,,0,,,0.02,0.01,7.06,0,0,0,0,0,0,0,0,-79.76,-34.94,-54.59,-34.94,-33.48,-53.52,-33.48,-35,-58.91,-35,0.99,725.45,,-13330.37,-13330.37,-13803.24,,-36.1,-10.97,,
"VRI",0.044,,,,0.001,0.02273,"2017-02-10",0.043,0.045,0.045,0.115,0.039,,,"ASX",623101,,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,30.81,8250000,,0,,0,,0,,,0,0,1.46,0,0,0,0,0,0,0,0,,-274.39,-57.54,-274.39,-222.25,-53.27,-222.25,-274.39,-58.35,-274.39,2.01,170.54,,-16510.85,-25944.29,-25394.94,,,,,
"VRL",3.87,,,"9/13/2016",0.02,0.0052,"2017-02-10",3.86,3.94,3.89,7,3.86,626690000,,"ASX",233696,0.1,0.28,2.89,147610000,0.59,1.34,40.1,5.05,13.89,11.44,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.09,1.35,627740000,41.91,0.14,0.14,0.28,0.28,0.28,,44.99,2.89,0.4,0.94,38.44,38.44,38.51,38.51,128.5,128.5,128.74,128.74,1.38,1.48,3.47,1.48,1.09,2.61,1.09,3.21,7.12,3.21,0.39,75.22,,11.32,3.65,1.59,-11.03,2.84,-3.65,-14.03,
"VRM",0.037,,,,0,0,"2017-02-10",0.037,0.037,0.037,0.037,0.037,35660000,,"ASX",100000,-0.013,,0.055,-1420000,,0.673,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,0.68,33730000,,0,,0,,0,,,0.05,0.01,9.5,0,0,0,0,0,0,0,0,,-10.13,-13.11,-10.13,-9.95,-12.81,-9.95,-10.13,-13.11,-10.13,0.4,867.91,,-441.35,-1486.16,-1486.16,,-28.26,,,
"VRS",0.205,,,,-0.01,-0.048780000000000004,"2017-02-10",0.195,0.2,0.195,0.2,0.155,51960000,,"ASX",1726513,0.074,0.02,0.2,15130000,0.452,1.025,2.635,0,9.75,6.5,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VRT",5.21,,,"9/15/2016",0.04,0.0077,"2017-02-10",5.21,5.35,5.25,8.37,4.94,419660000,,"ASX",445776,0.41,0.4,2.98,64950000,1.59,1.75,12.87,1.4,13.12,11.67,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.41,1.71,410730000,12.53,0.15,0.15,0.29,0.29,0.29,,22.1,2.98,0.28,1.06,31.14,31.14,31.43,31.43,61.76,61.76,62.34,62.34,9.52,8.38,6.83,8.38,7.43,6.14,7.43,14.13,11.01,14.13,1.05,78.68,71.52,25.17,20.55,13.35,16.5,14.5,,7.37,
"VRX",0.018,,,,0,0,"2017-02-10",0.018,0.018,0.018,0.031,0.012,2480000,,"ASX",35640,-0.073,,0.023,"-489335.00",35.921,0.783,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.07,0.84,4240000,,0,,0,,0,,,0.02,0,14.3,0,0,0,0,0,0,0,0,,-122.7,-29.92,-122.7,-120.92,-27.85,-120.92,-122.7,-29.92,-122.7,0.64,191.16,,-871.54,-14523.16,-14523.16,,-7.92,,,
"VSC",1.16,,,"3/17/2016",0,0,"2017-02-10",1.16,1.16,1.16,1.85,1.06,65970000,,"ASX",13500,0.08,0.07,0.41,6830000,1.71,2.81,14.15,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.08,2.96,64319999.99999999,14.45,0.02,0.02,0.04,0.04,0.04,,1.95,0.4,0.17,3.42,7.93,7.62,8.68,8.51,11.25,10.75,12.31,12,,18.21,25.77,17.37,14.42,18.8,13.89,20.61,27.53,19.83,0.42,1.52,69.96,17.83,17.44,12.08,-0.31,12.95,13.24,-1.3,
"VTG",3.34,,,"3/11/2016",0.07,0.021,"2017-02-10",3.35,3.47,3.41,5.47,2.24,517090000.00000006,,"ASX",758210,0.23,0.26,0.45,56130000,0.79,7.46,14.57,1.49,13.12,11.76,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.25,7.47,503020000,13.18,0.08,0.08,0.14,0.14,0.14,,17.58,0.45,0.16,0.81,2.55,2.55,9.47,9.47,6.25,6.25,23.22,23.22,331.83,55.28,17.27,55.28,24.69,7.85,24.69,65.02,24.94,65.02,0.91,109.68,35.75,10.55,8.35,5.89,40.98,10.77,13.5,39.25,11.41
"VVR",2.37,,,,0.01,0.0042,"2017-02-10",2.37,2.39,2.38,2.63,2.02,,,"ASX",420521,,0.05,0,"0.00",,,,14.12,47.6,17,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VXR",0.007,,,,0,0,"2017-02-10",0.007,0.007,0.007,0.015,0.002,18280000,,"ASX",1293024,-0.002,-0.01,0.007,"-131959.00",23.016,1,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,1.05,18280000,,0,,0,,0,,,0.01,0,1.38,0,0,0,0,0,0,0,0,-3.14,-11.74,-19.24,-11.74,-11.44,-18.68,-11.44,-21.48,-24.03,-21.48,4.2,1245.5,,-120.66,-337.85,-375.09,,14.28,,,
"WAA",1.15,,,,0,0,"2017-02-10",1.15,1.16,1.15,1.23,1,,,"ASX",15571,0.09,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.09,1.1,39630000,12.3,0.02,0.02,0.05,0.05,0.05,,1.33,1.04,0.45,,2.36,2.36,2.36,2.36,2.57,2.57,2.57,2.57,,8.66,6.23,8.66,8.22,5.89,8.22,8.81,6.34,8.81,0.3,29.7,71.58,66.61,66.61,50.18,21.1,23.63,,3.66,
"WAF",0.28,,,,0,0,"2017-02-10",0.28,0.29,0.28,0.44,0.05,114480000,,"ASX",405778,-0.03,-0.01,0.01,-7110000,3271.45,35,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,37.81,145160000,,0,,0,,0,,,0.01,0.03,1.37,0,0,57.96,57.96,0,0,211.82,211.82,-10.7,-246.56,-225.51,-246.56,-100.93,-163.48,-100.93,,-345.26,,1.16,461.44,,-20755.45,-21132.49,-22307.63,,-29.76,,,
"WAM",2.46,,,,0.01,0.0040999999999999995,"2017-02-10",2.47,2.5,2.47,2.5,2.11,,,"ASX",754543,0.21,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.21,1.3,1450000000,11.35,0.07,0.07,0.14,0.14,0.14,,50.69,1.86,0.31,,0,0,1.18,1.18,0,0,1.31,1.31,,11.44,10.22,11.44,10.67,9.68,10.67,11.63,10.41,11.63,0.24,595.63,74.93,74.61,74.61,55.28,36.94,-12,-1.09,2.08,-1.98
"WAX",1.56,,,"10/12/2015",-0.01,-0.0064,"2017-02-10",1.55,1.58,1.55,1.66,1.27,,,"ASX",293681,0.15,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.15,1.27,279430000,9.87,0.04,0.04,0.08,0.08,0.08,,10.51,1.2,0.08,,0,0,0,0,0,0,0,0,,13.23,11,13.23,12.22,10.49,12.22,13.25,11.05,13.25,0.3,172.85,76.59,75.41,75.41,54.9,22.68,34.11,20.72,14.76,14.39
"WBA",1.4,,,"10/2/2015",-0.015,-0.010709999999999999,"2017-02-10",1.385,1.405,1.385,1.42,1.05,485780000,,"ASX",52424,-0.233,0.06,1.188,-22760000,3.825,1.178,,0,23.083,17.312,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.23,1.15,479830000,,0.01,0.01,0.01,0.01,0.01,,3.5,1.19,0.02,1.71,23.37,23.37,30.23,30.23,36.53,36.53,47.25,47.25,-5.1,-12.83,-4.06,-12.83,-11.52,-3.58,-11.52,-17.65,-5.15,-17.65,0.87,91.07,28.61,17,-63.52,-62.84,,22.19,13.38,,
"WBC",32.3,8.12,1.95,"11/14/2016",0.43,0.013300000000000001,"2017-02-10",32.6,32.81,32.73,34.08,27.57,109210000000,,"ASX",5317336,2.18,2.4,17.42,"0.00",5.43,1.85,15.03,2.86,13.64,13.2,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,2.18,1.84,107310000000,14.68,0.94,0.94,1.88,1.88,1.88,,5402,17.39,8.07,,,,22.65,22.65,285.32,319.52,327.01,327.03,,,,,0.9,0.97,0.9,13.38,14.71,13.38,1.43,3342.31,,91.57,50.72,35.55,1.28,-3.54,5.81,-0.39,2.84
"WBT",0.029,,,,0,0,"2017-02-10",0.029,0.031,0.029,0.069,0.021,,,"ASX",1258103,,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,,16160000,,0,,0,,0,,,0,0.01,0.9,0,0,0,0,,,,,-177.85,-794.12,-46.6,-794.12,-139.78,-37.74,-139.78,-794.12,-46.6,-794.12,-0.03,457.62,,-88063.58,-88083.74,-88579.02,,,,,
"WCB",8.85,,,"9/3/2013",0.03,0.0034000000000000002,"2017-02-10",8.88,8.88,8.88,9.04,6.2,581740000,,"ASX",181,0.43,0.46,5.87,32470000,0.86,1.51,20.89,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.44,2.28,682150000,20.18,0,,0,,0,,,3.88,0.43,1.66,17.56,0.06,43.24,3.29,41.94,0.08,103.28,4.15,,7.15,,1.53,5.04,,0.93,8.54,,1.88,0.54,20.45,24.73,2.88,0.35,3.95,,,,,
"WCN",0.009,,,,0,0,"2017-02-10",0.009,0.009,0.009,0.011,0.006,13750000,,"ASX",1816500,-0.003,,0.002,-3410000,,4.5,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,4.31,15040000,,0,,0,,0,,,0,0,7.81,0,0,0,0,0,0,0,0,-27.28,-154.48,-115.22,-154.48,-126.52,-99.15,-126.52,-154.48,-115.22,-154.48,0.68,1211.2,,-4346.96,-4346.96,-4287.61,,-14.54,,,
"WCP",0.09,,,"10/11/2001",0.01,0.11109999999999999,"2017-02-10",0.09,0.1,0.1,0.1,0.01,39780000,,"ASX",886318,0,,0,"-525794.00",,18,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,18.4,33810000,,0,,0,,0,,,0,0,29.52,0,0,0,0,0,0,0,0,,-18.28,-33.99,-18.28,-17.77,-32.74,-17.77,-18.28,-33.99,-18.28,0.26,243.07,,-716.9,-716.9,-716.92,,-37.67,-23.53,,
"WDE",0.8,,,,0.005,0.00625,"2017-02-10",0.805,0.81,0.805,0.855,0.72,,,"ASX",40715,,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.01,0.9,106090000,63.78,0.02,0.02,0.03,0.03,0.03,,1.2,0.93,0.08,31.57,0,0,0,0,0,0,0,0,,,,1.41,,,1.4,,,1.41,,110.66,43.37,19.35,19.35,68.98,,,,,
"WEB",11.45,0,0,"9/21/2016",0.05,0.0044,"2017-02-10",11.4,11.53,11.5,12.2,4.44,1050000000,,"ASX",240849,0.27,0.39,1.65,33500000,6.79,6.92,42.75,1.05,29.49,23.96,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.27,6.92,1110000000,42.13,0.08,0.08,0.14,0.14,0.14,,11.12,1.66,1.3,1.05,4.54,4.54,14.69,14.69,11.31,11.31,36.61,36.61,22.71,15.01,19.42,15.01,7.65,10.67,7.65,18.99,23.24,18.99,1.24,88.53,,23.04,18.94,14.53,14.86,27.32,29.3,13.82,22.95
"WEC",0.046,,,,-0.001,-0.02174,"2017-02-10",0.045,0.045,0.045,0.18,0.045,14780000,,"ASX",100000,-0.173,-0.04,0.159,-22960000,0.532,0.289,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.17,0.3,15110000,,0,,0,,0,,,0.16,0.02,0.46,0,0,0,0,0,0,0,0,-8,-66.29,-41.31,-66.29,-63.66,-37.78,-63.66,-71.26,-36.54,-71.26,1.74,253.51,-23.34,-65.86,-277.07,-301.48,,20.41,65.24,,
"WES",40.98,6.57,2.02,"8/29/2016",0.88,0.0215,"2017-02-10",41.09,41.86,41.86,46.06,38.62,47140000000,,"ASX",2690664,0.36,2.52,20.38,4340000000,0.7,2.01,115.64,1.76,16.61,15.98,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.36,1.98,45870000000,112.01,0.95,0.95,1.86,1.86,1.86,,2270,20.38,0.54,0.93,13.91,13.91,17.91,17.91,24.71,24.71,31.82,31.82,22.95,1.33,5.43,1.33,1,4.17,1,1.71,6.8,1.71,0.92,982.02,31,7.03,2.04,0.62,-26.69,3.75,22.24,-26.73,-18.16
"WFD",9.17,3.74,0.25,"8/11/2016",-0.06,-0.006500000000000001,"2017-02-10",9.06,9.25,9.11,11.14,8.21,18930000000,,"ASX",5882573,1.12,0.33,4.43,"0.00",16.05,2.07,8.14,7.43,27.61,26.79,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,1.46,1.52,18470000000,6.08,0.16,0.16,0.28,0.34,0.33,,672.13,5.82,0.69,1.8,31.4,31.74,31.44,31.78,59.37,59.78,59.45,59.86,,14.16,5.03,14.05,13.56,4.55,13.25,27.34,10.73,27.28,0.47,1874.48,39.89,30.58,95.03,194.69,17.85,-18.01,-12.64,20.17,-5.16
"WFE",0.005,,,,0,0,"2017-02-10",0.005,0.006,0.005,0.008,0.001,4120000,,"ASX",19771121,-0.006,,0.008,"-519573.00",616.815,0.625,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,0.59,4920000,,0,,0,,0,,,0.01,0,5.89,0,0,0.11,0.11,0,0,0.11,0.11,,-37.83,-15.67,-37.83,-37.36,-15.38,-37.36,-37.83,-15.67,-37.83,1.06,1054.27,,,,,,,,,
