"symbol","previousClose","open","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio"
"EVZ",0.015,0.015,,,"3/17/2010",0,0,"2017-02-02",0.015,0.015,0.015,0.022,0.006,3160000,,"ASX",84,-0.012,,0.027,"-55158.00",0.049,0.556,,0,,,"0.000"
"EWC",0.445,0.445,,,,-0.04,-0.08989000000000001,"2017-02-02",0.405,0.445,0.405,0.445,0.125,702340000,,"ASX",225431,0.015,0.01,0.366,94900000,4.117,1.216,27,0,,,"0.000"
"EXC",0.055,0.054,,,,-0.003,-0.05455,"2017-02-02",0.049,0.054,0.052,0.092,0.017,12350000,,"ASX",2046408,-0.006,,0.022,-1170000,1373.19,2.5,,0,,,"0.000"
"EXG",0.023,0.022,,,,-0.001,-0.04348,"2017-02-02",0.022,0.022,0.022,0.147,0.016,15560000,,"ASX",200000,-0.041,-0.01,-0.032,-19600000,0.828,,,0,,,"0.000"
"EXO",0.003,0.003,,,"3/4/2010",0,0,"2017-02-02",0.003,0.003,0.003,0.009,0.002,"41064.00",,"ASX",150000,-0.1,,-0.054,-1040000,6.628,,,0,,,"0.000"
"EXR",0.035,0.037,,,,0.007,0.2,"2017-02-02",0.037,0.042,0.042,0.048,0.017,2830000,,"ASX",601596,-0.013,,0.043,"-736302.00",457.046,0.814,,0,,,"0.000"
"EXU",0.07,0.07,,,,-0.002,-0.02857,"2017-02-02",0.068,0.07,0.068,0.145,0.022,16079999.999999998,,"ASX",517452,-0.004,,0.023,"-829904.00",,3.043,,0,,,"0.000"
"EYM",0.009,0.01,,,,0,0,"2017-02-02",0.009,0.01,0.009,0.075,0.007,"800054.94",,"ASX",8342440,-0.014,,0.056,"-857234.00",,0.161,,0,,,"0.000"
"EZL",1.02,1.02,,,"8/2/2016",0.02,0.0196,"2017-02-02",1.02,1.04,1.04,1.1,0.7,164920000,,"ASX",34036,0.02,,0.72,"0.00",4.21,1.41,47.27,0,,,"0.00"
"FAR",0.077,0.078,,,,0.002,0.02597,"2017-02-02",0.077,0.079,0.079,0.12,0.064,352460000,,"ASX",4140661,-0.006,0,0.034,-22780000,,2.265,,0,,,"0.000"
"FBR",0.082,0.083,,,"6/1/2002",-0.003,-0.03659,"2017-02-02",0.078,0.083,0.079,0.165,0.019,52350000,,"ASX",2680502,-0.014,,0.006,-1590000,182.553,13.667,,0,,,"0.000"
"FBU",9.93,9.88,,,"9/22/2016",-0.17,-0.0171,"2017-02-02",9.68,9.88,9.76,10.78,6.05,6720000000,,"ASX",1124124,0.47,0.66,3.88,624390000,1.05,2.56,20.63,2.57,14.79,13.94,"0.00"
"FCT",0.49,0.48,,,,-0.01,-0.0103,"2017-02-02",0.48,0.5,0.48,0.69,0.2,86300000,,"ASX",64261,-0.04,,0.05,-2250000,13.62,9.9,,0,,,"0.00"
"FDM",0.089,0.089,,,,-0.001,-0.011240000000000002,"2017-02-02",0.088,0.089,0.088,0.11,0.041,47960000,,"ASX",365668,-0.112,,0.04,-36240000,7.092,2.225,,0,,,"0.000"
"FDV",0.46,0.45,,,,-0.01,-0.0217,"2017-02-02",0.45,0.46,0.45,0.59,0.43,,,"ASX",38239,,-0.04,0,"-325491.00",,,,0,,,"0.00"
"FEL",0.025,0.027,,,,0,0,"2017-02-02",0.025,0.027,0.025,0.04,0.022,6390000,,"ASX",150000,-0.003,,0,"-423900.00",,,,0,,,"0.000"
"FET",2.46,2.5,,,"9/29/2016",0.01,0.0040999999999999995,"2017-02-02",2.45,2.52,2.47,2.91,2.08,,,"ASX",119547,0.43,0.15,0,"0.00",,,,0,16.47,15.44,"0.00"
"FFT",0.175,0.18,,,,0,0,"2017-02-02",0.175,0.18,0.175,1.1,0.16,21440000,,"ASX",21795,-0.048,,0.198,-5580000,1.493,0.884,,0,,,"0.000"
"FGF",0.005,0.005,,,,0,0,"2017-02-02",0.005,0.005,0.005,0.015,0.004,4179999.9999999995,,"ASX",870424,-0.001,,0.002,"0.00",6.172,2.5,,0,,,"0.000"
"FGG",1.06,1.07,,,,0,0,"2017-02-02",1.05,1.07,1.06,1.18,1.02,293790000000,,"ASX",118210,,,0,"0.00",,,,0,,,"0.00"
"FGR",0.13,0.13,,,"10/13/2008",0,0,"2017-02-02",0.13,0.14,0.13,0.17,0.05,39970000,,"ASX",384557,-0.02,,0.01,-4610000,,8.67,,0,,,"0.00"
"FGX",1.15,1.15,,,"10/12/2015",-0.005,-0.00435,"2017-02-02",1.145,1.15,1.145,1.175,1.1,,,"ASX",176006,0.073,,0,"0.00",,,,0,,,"0.000"
"FHS",0.11,0.1,,,,-0.01,-0.0909,"2017-02-02",0.1,0.1,0.1,0.15,0.1,32830000000,,"ASX",49676,-0.17,,0,"0.00",,,,0,,,"0.00"
"FID",3.79,3.77,,,"8/26/2016",-0.02,-0.0053,"2017-02-02",3.77,3.77,3.77,3.77,1.95,117280000,,"ASX",1010,0.19,0.24,0.78,9660000,3.33,4.88,20.05,0,15.71,13,"0.00"
"FIG",0.58,0.6,,,,0.02,0.0345,"2017-02-02",0.6,0.61,0.6,0.61,0.6,143830000,,"ASX",662118,0.02,5.1,0.07,7550000,3.48,8.29,37.5,0,0.12,0.08,"0.00"
"FLK",0.96,0.96,,,"9/9/2016",0,0,"2017-02-02",0.96,0.96,0.96,1.02,0.79,141700000,,"ASX",68000,0.04,0.05,0.99,4410000,8.98,0.97,25.95,16.27,19.2,19.2,"0.00"
"FLN",1.04,1.04,,,,-0.03,-0.0288,"2017-02-02",1,1.06,1.01,1.85,0.99,463060000,,"ASX",137079,0,0,0.08,-1770000,9.93,13.51,,0,,101,"0.00"
"FLT",29.93,29.9,8.92,1.99,"9/15/2016",-0.56,-0.0187,"2017-02-02",29.32,30.03,29.37,45.37,28.52,2960000000,,"ASX",592795,2.42,2.29,13.34,418200000,1.15,2.24,12.12,19.76,12.83,12.29,"0.00"
"FMG",6.81,6.82,5.43,0.26,"9/2/2016",-0.05,-0.0073,"2017-02-02",6.7,6.87,6.76,6.96,1.49,21050000000,,"ASX",10012779,0.32,0.66,2.69,3150000000,2.99,2.53,21.39,-3.47,9.66,16.49,"0.00"
"FML",0.48,0.48,,,,0.02,0.0417,"2017-02-02",0.48,0.5,0.5,0.74,0.32,91370000,,"ASX",26698,-0.02,-0.01,0.56,"982999.00",20.1,0.86,,0,,,"0.00"
"FMS",0.078,0.077,,,,0.006,0.07692,"2017-02-02",0.073,0.084,0.084,0.084,0.006,247560000,,"ASX",2582087,-0.001,,0.016,-3970000,7025.177,4.875,,0,,,"0.000"
"FND",0.175,0.175,,,,0,0,"2017-02-02",0.175,0.175,0.175,0.19,0.105,117890000,,"ASX",224508,-0.031,-0.02,0.087,-40680000,9.036,2.011,,0,,2.5,"0.000"
"FNP",4,3.99,,,"3/31/2016",-0.07,-0.0175,"2017-02-02",3.83,3.99,3.93,5.2,3.23,713400000,,"ASX",52985,0.28,0.09,1.63,17710000,4.26,2.46,13.79,0.68,43.67,30.23,"0.00"
"FOD",0.05,0.05,,,,-0.001,-0.02,"2017-02-02",0.049,0.05,0.049,0.31,0.049,18330000,,"ASX",12491,-0.051,,0.029,-4000000,0.948,1.724,,0,,,"0.000"
"FOR",2,1.97,,,,-0.04,-0.02,"2017-02-02",1.93,1.97,1.96,1.97,1.93,,,"ASX",48297,,,0,"0.00",,,,0,,,"0.00"
"FPH",8.36,8.33,2.94,0.16,"12/6/2016",0.03,0.0036,"2017-02-02",8.29,8.41,8.39,10.27,7.7,4740000000,,"ASX",372342,0.2,0.29,0.76,190300000,7.58,11.06,41.74,2.11,28.93,24.68,"0.00"
"FRI",0.95,0.95,,,"8/11/2016",0,0,"2017-02-02",0.95,0.95,0.95,1.01,0.78,220010000,,"ASX",385,0.04,0.22,0.98,23420000,2.14,0.97,25,0,,,"0.00"
"FRM",1.77,1.78,,,"9/17/1999",-0.07,-0.0395,"2017-02-02",1.7,1.78,1.7,2.69,1.23,93810000,,"ASX",22548,0.15,,0.69,15990000,1.04,2.56,11.56,0,,10,"0.00"
"FRN",0.02,0.021,,,,0.001,0.05,"2017-02-02",0.021,0.021,0.021,0.027,0.017,5250000,,"ASX",975441,-0.004,,0.013,"0.00",,1.538,,0,,,"0.000"
"FSA",1.31,1.3,,,"8/29/2016",-0.02,-0.015300000000000001,"2017-02-02",1.29,1.3,1.29,1.31,0.92,161370000,,"ASX",94478,0.11,0.12,0.6,"0.00",2.74,2.2,11.94,0,,,"0.00"
"FSF",5.92,5.91,,,"8/31/2016",-0.02,-0.0034000000000000002,"2017-02-02",5.9,5.92,5.9,6.07,4.94,,,"ASX",21583,,,0,"0.00",,,,0,,,"0.00"
"FSI",1.58,1.59,,,,0.02,0.0127,"2017-02-02",1.59,1.61,1.6,1.65,1.3,40800000000,,"ASX",42583,0.03,,1.7,"0.00",25438.35,0.93,55.17,0,,,"0.00"
"FTT",0.064,0.064,,,,-0.002,-0.03125,"2017-02-02",0.062,0.064,0.062,0.082,0.032,,,"ASX",99000,-0.053,-0.01,0,"0.00",,,,325,,,"0.000"
"FWD",1.9,1.9,,,"9/1/2014",0,0,"2017-02-02",1.88,1.95,1.9,2.29,1,115970000,,"ASX",32441,-0.46,0.05,3.05,9030000,0.4,0.62,,3.9,38,14.62,"0.00"
"FXJ",0.9,0.91,,,"8/19/2016",0.01,0.0111,"2017-02-02",0.91,0.94,0.91,1.06,0.72,2089999999.9999998,,"ASX",9859400,-0.38,0.06,0.4,186150000,1.13,2.27,,-5.22,15.17,15.17,"0.00"
"FXL",2.22,2.22,,,"9/8/2016",-0.03,-0.013500000000000002,"2017-02-02",2.17,2.25,2.19,2.92,1.71,815450000,,"ASX",1870993,0.14,0.25,1.64,"0.00",3.46,1.35,15.1,3.58,8.76,7.82,"0.00"
"FZO",0.19,0.195,,,,0.005,0.02632,"2017-02-02",0.195,0.195,0.195,0.375,0.145,12090000,,"ASX",27020,-0.117,,-0.038,-2210000,157.787,,,0,,,"0.000"
"FZR",0.17,0.165,,,,-0.005,-0.02941,"2017-02-02",0.165,0.165,0.165,0.23,0.14,14980000,,"ASX",12500,-0.008,,0.118,"0.00",45.528,1.441,,0,,,"0.000"
"GAP",0.41,0.41,,,"9/23/2016",0.005,0.012199999999999999,"2017-02-02",0.41,0.415,0.415,0.435,0.27,123450000,,"ASX",229785,0.034,0.04,0.335,16090000,0.704,1.224,12.206,0,,,"0.000"
"GBE",0.02,0.022,,,,0.003,0.15,"2017-02-02",0.022,0.023,0.023,0.027,0.017,10800000,,"ASX",289292,-0.015,,0.084,-2350000,,0.238,,0,,,"0.000"
"GBG",0.032,0.032,,,,-0.001,-0.03125,"2017-02-02",0.031,0.032,0.031,0.041,0.012,46360000,,"ASX",220993,-0.004,-0.01,0.026,-2620000,165.035,1.231,,0,,,"0.000"
"GBR",0.17,0.165,,,,-0.005,-0.02941,"2017-02-02",0.165,0.165,0.165,0.2,0.105,5630000,,"ASX",31001,,,0.029,"0.00",,5.862,,0,,,"0.000"
"GBT",3.2,3.16,,,"4/6/2016",-0.16,-0.05,"2017-02-02",3.01,3.2,3.04,5.5,3.01,204970000,,"ASX",949532,0.14,0.21,0.98,12450000,2,3.28,22.19,1.71,14.48,11.69,"0.00"
"GBZ",0.015,0.015,,,,0,0,"2017-02-02",0.015,0.015,0.015,0.024,0.01,9800000,,"ASX",8064,0.005,,0.024,"-774948.00",36.804,0.625,3,0,,,"0.000"
"GC1",0.95,0.95,,,"3/8/2016",0,0,"2017-02-02",0.95,0.95,0.95,1.05,0.93,,,"ASX",156688,,,0,"0.00",,,,0,,,"0.00"
"GCS",0.59,0.59,,,"9/14/2016",0,0,"2017-02-02",0.58,0.6,0.59,0.6,0.35,118170000,,"ASX",973195,-0.38,0.07,0.72,27120000,0.64,0.82,,0,8.43,8.43,"0.00"
"GCY",0.56,0.56,,,,-0.005,-0.00893,"2017-02-02",0.55,0.57,0.555,0.81,0.13,140360000,,"ASX",51544,-0.004,-0.03,0.144,"-503323.00",1020.706,3.889,,0,,13.875,"0.000"
"GDF",1.08,1.05,,,"9/29/2016",0.01,0.013999999999999999,"2017-02-02",1.05,1.09,1.09,1.1,0.9,,,"ASX",16865,0.19,0.1,0,"0.00",,,,2.07,10.9,9.91,"0.00"
"GDI",0.995,0.995,,,,-0.01,-0.010049999999999998,"2017-02-02",0.982,0.995,0.985,1,0.825,530740000,,"ASX",543353,0.001,0.09,0.038,45270000,6.636,26.184,985,6.02,10.944,9.85,"0.000"
"GDX",31.45,31.48,,,,0.22,0.006999999999999999,"2017-02-02",31.48,31.7,31.67,41.61,19.32,,,"ASX",12871,,,0,,,,,0,,,
"GEAR",20.11,20.19,,,,-0.07,-0.0034999999999999996,"2017-02-02",20.04,20.21,20.04,21.64,13.61,,,"ASX",17500,,,0,,,,,0,,,
"GEG",1.21,1.22,,,,0.02,0.0165,"2017-02-02",1.22,1.23,1.23,1.51,0.95,156800000,,"ASX",174650,-0.17,0.08,0.16,7610000,0.85,7.66,,0,15.38,12.3,"0.00"
"GEM",3.59,3.6,,,"12/15/2016",-0.03,-0.0084,"2017-02-02",3.56,3.61,3.56,4.19,2.62,1340000000,,"ASX",579834,0.23,0.25,1.6,163130000,1.82,2.25,15.55,1.92,14.24,12.71,"0.00"
"GFL",1.67,1.67,,,,0,0,"2017-02-02",1.67,1.67,1.67,1.67,1.2,,,"ASX",1200,0,,0,"0.00",,,,0,,,"0.00"
"GFY",1.07,1.07,,,"9/22/2016",0.03,0.027999999999999997,"2017-02-02",1.07,1.11,1.1,1.4,0.65,44670000,,"ASX",73392,0.19,0.18,2.57,10760000,0.24,0.42,5.76,-1.29,6.11,5.5,"0.00"
"GGG",0.14,0.14,,,,0.005,0.03571,"2017-02-02",0.135,0.145,0.145,0.145,0.021,126740000,,"ASX",2132614,-0.004,-0.19,0.088,-2230000,566.53,1.591,,0,,,"0.000"
"GGL",0.02,0.02,,,,0,-0.047599999999999996,"2017-02-02",0.02,0.02,0.02,0.06,0.02,12280000,,"ASX",25050,0,,0.02,-1110000,9.45,1,,0,,,"0.00"
"GGX",0.006,0.004,,,,-0.002,-0.33332999999999996,"2017-02-02",0.004,0.004,0.004,0.004,0.002,3610000,,"ASX",3989156,-0.017,,-0.007,"-530152.00",32.457,,,0,,,"0.000"
"GHC",1.93,1.975,,,"6/29/2016",-0.005,-0.0025900000000000003,"2017-02-02",1.92,1.975,1.925,2.32,1.6,421090000,,"ASX",209654,0.24,0.1,1.409,"0.00",9.83,1.37,8.021,2.95,19.25,17.5,"0.000"
"GID",0.027,0.028,,,,0.001,0.037040000000000003,"2017-02-02",0.028,0.028,0.028,0.039,0.015,13310000,,"ASX",25000,-0.035,-0.07,0.018,-16170000.000000002,18.554,1.5,,0,,,"0.000"
"GLF",0.013,0.013,,,,0,0,"2017-02-02",0.013,0.013,0.013,0.013,0.006,35460000,,"ASX",764699,0,,0.002,"0.00",827.077,6.5,,0,,,"0.000"
"GLL",0.12,0.12,,,,0,0.0435,"2017-02-02",0.12,0.13,0.12,0.13,0.05,18260000,,"ASX",1627778,-0.04,,0.06,-6350000,,1.77,,0,,,"0.00"
"GMA",3.39,3.42,,,"8/16/2016",0.06,0.0177,"2017-02-02",3.4,3.51,3.45,3.51,2.43,1760000000,,"ASX",1676152,0.46,0.39,3.82,346230000,2.82,0.89,7.58,-0.76,8.85,9.58,"0.00"
"GMD",0.023,0.022,,,,-0.001,-0.04348,"2017-02-02",0.022,0.022,0.022,0.041,0.015,14020000,,"ASX",15375,-0.005,,0.001,-2220000,2259.504,23,,0,,,"0.000"
"GME",0.06,0.06,,,,0.014,0.23332999999999998,"2017-02-02",0.06,0.074,0.074,0.074,0.02,34160000,,"ASX",1593729,0.005,,0.062,1770000,6.146,0.968,14.8,0,,,"0.000"
"GMG",6.92,6.89,3.67,0.18,"6/29/2016",-0.06,-0.0087,"2017-02-02",6.82,6.91,6.86,7.81,5.88,12200000000,,"ASX",8211565,0.7,0.43,4.54,747900000,5.87,1.53,9.83,2.65,15.95,15.24,"0.00"
"GMN",0.13,0.13,,,,0,0,"2017-02-02",0.13,0.13,0.13,0.19,0.03,49230000,,"ASX",20000,-0.01,,0.01,"-987746.00",,10,,0,,,"0.00"
"GMPPA",101.86,,,,,0,0,"2017-02-02",101.86,102,101.86,104.99,96.9,,,"ASX",2794,6.15,,0,,,,,0,,,
"GMR",0.009,0.01,,,,0,0,"2017-02-02",0.009,0.01,0.009,0.014,0.001,12950000,,"ASX",1001143,0,-0.1,0.006,-1800000,,1.5,,0,,,"0.000"
"GMY",1.01,1.015,,,,0.005,0.0049499999999999995,"2017-02-02",1.015,1.015,1.015,1.05,0.65,18290000,,"ASX",2303,-0.006,0.02,0.936,"0.00",5.1,1.079,,0,,,"0.000"
"GNC",9.45,9.4,1.63,0.12,"6/30/2016",0.04,0.0042,"2017-02-02",9.4,9.5,9.49,9.82,7.2,2170000000,,"ASX",1444937,0.14,0.59,7.62,160100000,0.52,1.24,70.3,0.42,16.08,15.82,"0.00"
"GNE",2.07,2.06,,,"9/29/2016",-0.02,-0.0097,"2017-02-02",2.05,2.06,2.05,2.27,1.65,2049999999.9999998,,"ASX",20256,0.13,0.09,1.44,235700000,1.42,1.43,15.41,4.27,22.78,20.5,"0.00"
"GNG",1.6,1.63,,,"3/22/2016",-0.07,-0.0438,"2017-02-02",1.53,1.63,1.53,2.05,0.75,233890000,,"ASX",162911,0.13,0.11,0.34,23840000,0.96,4.71,12.14,0,13.91,10.93,"0.00"
"GOLD",152,153,,,,-0.57,-0.0038,"2017-02-02",150.91,153,151.43,177,145.48,,,"ASX",3768,,,0,"0.00",,,,0,,,"0.00"
"GOO",0.17,0.18,,,,0.025,0.14706,"2017-02-02",0.18,0.195,0.195,0.27,0.17,"553020.00",,"ASX",45001,-0.126,,-0.05,"-568099.00",285.109,,,0,,,"0.000"
"GOR",0.59,0.59,,,,0.01,0.0169,"2017-02-02",0.58,0.6,0.6,0.75,0.37,521330000.00000006,,"ASX",1225781,-0.01,-0.01,0.18,-4150000.0000000005,295.72,3.26,,0,,,"0.00"
"GOW",3.5,3.5,,,"10/5/2016",0,0,"2017-02-02",3.5,3.5,3.5,3.65,2.83,187920000,,"ASX",17249,0.41,,3.7,29350000,4.77,0.95,8.56,0,,,"0.00"
"GOZ",3.12,3.1,,,"6/29/2016",-0.02,-0.0064,"2017-02-02",3.09,3.12,3.1,3.49,2.97,,,"ASX",314948,0.39,0.23,0,"0.00",,,,5.84,13.48,13.48,"0.00"
"GPP",0.026,0.026,,,,-0.001,-0.03846,"2017-02-02",0.025,0.026,0.025,0.044,0.002,21440000,,"ASX",3764160,-0.004,,0.003,-1510000,991.478,8.667,,0,,,"0.000"
"GPR",0.033,0.035,,,,-0.001,-0.030299999999999997,"2017-02-02",0.032,0.035,0.032,0.055,0.022,25590000,,"ASX",1262600,-0.002,,0.058,-1660000,788.577,0.569,,0,,,"0.000"
"GPT",4.66,4.63,,,"6/29/2016",-0.03,-0.0064,"2017-02-02",4.58,4.66,4.63,5.72,4.38,8320000000,,"ASX",13654289,0.57,0.29,4.4,451100000,12.1,1.06,8.07,3.76,15.97,15.43,"0.00"
"GPX",0.37,0.4,,,,0.03,0.08109999999999999,"2017-02-02",0.4,0.41,0.4,0.65,0.31,22200000,,"ASX",526978,-0.96,,0.17,-2360000,,2.11,,0,,,"0.00"
"GRA",0.54,0.54,,,,0,0,"2017-02-02",0.54,0.54,0.54,0.78,0.2,37550000,,"ASX",3350,-0.02,,0.04,-1090000,1080.96,13.85,,0,,,"0.00"
"GRB",0.049,0.05,,,,-0.002,-0.040819999999999995,"2017-02-02",0.047,0.05,0.047,0.062,0.027,20040000,,"ASX",243036,0.001,0,0.039,2790000,0.812,1.256,47,0,,,"0.000"
"GRR",0.24,0.24,,,"9/8/2016",-0.01,-0.0417,"2017-02-02",0.23,0.25,0.23,0.25,0.08,266190000,,"ASX",4319434,-0.14,0.01,0.24,244030000,1.27,1,,0,,,"0.00"
"GSC",0.1,0.1,,,,0.005,0.05,"2017-02-02",0.1,0.105,0.105,0.105,0.004,106550000,,"ASX",1742741,-0.008,,0,"-912156.00",38525.781,,,0,,,"0.000"
"GSS",0.43,0.43,,,,0,0,"2017-02-02",0.43,0.43,0.43,0.8,0.38,31340000,,"ASX",3037,-0.04,,0.06,-2600000,9.6,6.72,,0,,,"0.00"
"GSW",0.31,0.33,,,,0.02,0.0645,"2017-02-02",0.33,0.33,0.33,0.36,0.25,29010000,,"ASX",11521,0,,0,"0.00",253.34,310,,0,,,"0.00"
"GTE",0.019,0.018,,,,0.003,0.15789,"2017-02-02",0.018,0.022,0.022,0.024,0.005,5810000,,"ASX",9968344,-0.012,,0.012,"-406439.00",,1.583,,0,,,"0.000"
"GTG",0.01,0.01,,,,0,0.11109999999999999,"2017-02-02",0.01,0.01,0.01,0.02,0.01,17150000,,"ASX",3443469,0,-0.01,0.01,-8530000,18.72,1.29,,0,,,"0.00"
"GTK",3.16,3.16,,,"12/8/2016",-0.16,-0.0506,"2017-02-02",3,3.16,3,3.55,1.99,218100000,,"ASX",32772,0.1,,0.71,11240000,6.01,4.47,31.25,0,,,"0.00"
"GTN",2.76,2.7,,,,-0.15,-0.054299999999999994,"2017-02-02",2.6,2.7,2.61,3.95,1.9,525159999.99999994,,"ASX",15765,-0.11,0.03,1.07,31510000,3.34,2.58,,0,87,,"0.00"
"GTR",0.025,0.025,,,,0,0,"2017-02-02",0.025,0.03,0.025,0.03,0.006,1620000,,"ASX",50300,-0.005,,-0.011,"-341450.00",10.249,,,0,,,"0.000"
"GTY",2.02,2.01,,,"6/29/2016",0.03,0.0149,"2017-02-02",2.01,2.1,2.05,3.05,1.98,576370000,,"ASX",1611458,0.15,0.16,1.99,35910000,4.99,1.02,14.04,0,12.81,11.39,"0.00"
"GUD",10.08,9.94,,,"8/18/2016",-0.11,-0.0109,"2017-02-02",9.72,10.07,9.97,11.06,6.07,850710000,,"ASX",548082,-0.5,0.61,2.85,77800000,1.44,3.54,,1.53,16.34,14.88,"0.00"
"GVF",1.16,1.16,,,"10/6/2016",0,0,"2017-02-02",1.16,1.16,1.16,1.16,0.99,,,"ASX",60616,,,0,"0.00",,,,0,,,"0.00"
"GWA",2.64,2.6,,,"9/1/2016",0.03,0.011399999999999999,"2017-02-02",2.6,2.69,2.67,3.1,1.77,704740000,,"ASX",949592,0.2,0.2,1.17,83950000,1.58,2.26,13.62,-7.31,13.35,14.05,"0.00"
"GXL",6.47,6.5,,,"8/30/2016",-0.02,-0.0031,"2017-02-02",6.43,6.55,6.45,7.99,6,736560000,,"ASX",372704,0.3,0.4,3.81,88880000,1.01,1.7,21.36,1.57,16.12,14.33,"0.00"
"GXY",0.59,0.6,,,,0.01,0.0169,"2017-02-02",0.6,0.62,0.6,0.69,0.14,770470000,,"ASX",14262565,0.06,-0.01,0.14,5900000,,4.37,10.34,0,,15,"0.00"
"HAO",0.16,0.15,,,,0.02,0.125,"2017-02-02",0.15,0.18,0.18,0.23,0.06,34230000,,"ASX",98814,-0.03,,-0.34,-3580000,104.92,,,0,,,"0.00"
"HAV",0.68,0.7,,,,0.01,0.0147,"2017-02-02",0.69,0.7,0.69,0.87,0.25,116330000,,"ASX",8181,0.01,,0.24,"96000.00",41.77,2.88,115,0,,,"0.00"
"HAW",0.031,0.027,,,,-0.004,-0.12903,"2017-02-02",0.027,0.027,0.027,0.059,0.017,4620000,,"ASX",10000,-0.01,,0.081,-1270000,,0.383,,0,,,"0.000"
"HCH",0.027,0.026,,,,0,0,"2017-02-02",0.026,0.027,0.027,0.099,0.025,14660000,,"ASX",114726,-0.022,-0.02,0.17,-2060000,,0.159,,0,,,"0.000"
"HCT",0.13,0.13,,,,-0.005,-0.03846,"2017-02-02",0.125,0.13,0.125,0.23,0.095,21200000,,"ASX",24115,-0.003,,0.019,"-206029.00",3.297,6.842,,0,,,"0.000"
"HEG",0.002,0.002,,,,0,0,"2017-02-02",0.002,0.003,0.002,0.004,0.001,2780000,,"ASX",11150000,-0.001,,0.013,"-909844.00",13.635,0.154,,0,,,"0.000"
"HFA",2.18,2.18,,,"8/24/2016",-0.02,-0.0092,"2017-02-02",2.15,2.18,2.16,2.73,1.98,350240000,,"ASX",25265,0.09,0.22,1.57,29440000,5.01,1.39,24.83,0,9.82,9.39,"0.00"
"HFR",1.24,1.2,,,,-0.06,-0.044500000000000005,"2017-02-02",1.16,1.25,1.18,2.04,0.96,366950000,,"ASX",413730,-0.03,-0.02,0.5,-12880000,,2.48,,0,,,"0.00"
"HGG",3.51,3.52,,,"8/25/2016",-0.04,-0.011399999999999999,"2017-02-02",3.44,3.53,3.47,5.68,3.29,3780000000,,"ASX",13449091,0.14,14.68,1.21,268640000,4.06,2.9,24.96,4.08,0.24,0.21,"0.00"
"HGO",0.064,0.064,,,"9/16/2009",-0.002,-0.03125,"2017-02-02",0.062,0.067,0.062,0.15,0.025,11660000,,"ASX",461167,-1.006,-0.03,0.152,46360000,0.095,0.421,,0,,,"0.000"
"HHL",2.47,2.47,,,"3/3/2016",-0.11,-0.044500000000000005,"2017-02-02",2.36,2.47,2.36,4.69,2.05,64180000.00000001,,"ASX",121990,0.38,0.18,1.06,23440000,1.66,2.33,6.16,0,,,"0.00"
"HHV",1.22,1.22,,,,-0.015,-0.0123,"2017-02-02",1.202,1.22,1.205,1.475,1.08,,,"ASX",623138,0.126,,0,"0.00",,,,0,,,"0.000"
"HHY",0.11,0.105,,,"9/24/2012",-0.005,-0.04545,"2017-02-02",0.105,0.105,0.105,0.13,0.091,,,"ASX",20000,0.017,,0,"0.00",,,,0,,,"0.000"
"HIG",0.059,0.06,,,,0.005,0.08474999999999999,"2017-02-02",0.06,0.064,0.064,0.082,0.052,59380000,,"ASX",766660,-0.088,-0.01,-0.015,-4810000,,,,0,,,"0.000"
"HIL",0.35,0.37,,,"4/14/2015",0,-0.0141,"2017-02-02",0.35,0.37,0.35,0.74,0.13,81190000,,"ASX",157486,-0.29,0.09,0.3,7170000,0.25,1.19,,0,,,"0.00"
"HIT",0.6,0.6,,,"9/5/2013",0,0.0084,"2017-02-02",0.6,0.6,0.6,0.69,0.24,18600000,,"ASX",47150,0.07,,0.19,2530000,1.01,3.1,8.57,0,,,"0.00"
"HLO",4,4,,,"9/1/2016",0,0,"2017-02-02",4,4,4,4.95,0.39,439350000,,"ASX",41295,0.02,0.19,2.42,23860000,1.47,1.65,210.53,0.38,21.05,16,"0.00"
"HLX",0.057,0.057,,,,-0.001,-0.01754,"2017-02-02",0.056,0.057,0.056,0.11,0.026,17270000,,"ASX",162631,-0.005,,0.04,"-726786.00",634.292,1.425,,0,,,"0.000"
"HML",1.755,1.75,,,,0,0,"2017-02-02",1.75,1.76,1.755,1.76,0.88,27380000,,"ASX",167190,0.152,,1.067,"0.00",,1.645,11.546,0,,,"0.000"
"HMO",0.17,0.17,,,,0,-0.0286,"2017-02-02",0.17,0.17,0.17,0.17,0.17,10330000,,"ASX",3001,,,-0.01,"0.00",,,,0,,,"0.00"
"HMX",0.043,0.043,,,,0,0,"2017-02-02",0.043,0.043,0.043,0.098,0.023,6600000,,"ASX",12054,-0.009,,0.059,-1290000,165.268,0.729,,0,,,"0.000"
"HNG",0.53,0.54,,,"7/4/2016",0.01,0.0189,"2017-02-02",0.54,0.54,0.54,0.56,0.4,30050000,,"ASX",15000,0.08,,0.47,2420000,0.56,1.12,6.84,0,,,"0.00"
