symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
RFT,0.021,0.022,,,,0.002,0.09524,31/1/17,0.022,0.024,0.023,0.057,0.005,30710000,,ASX,720532,0.001,,0.003,1070000,3.676,7,23,0,,,0
RFX,0.22,0.21,,,,0,0.0233,31/1/17,0.21,0.22,0.22,0.68,0.19,86600000,,ASX,723783,-0.04,-0.03,0.04,-13610000,76.77,5.81,,-10.04,,,0
RGS,0.16,0.16,,,,0,0.0323,31/1/17,0.16,0.16,0.16,0.19,0.07,33420000,,ASX,266490,-0.02,-0.02,0.02,-5970000,17.24,6.74,,0,,,0
RHC,67.06,67.25,3.1,1.58,9/6/16,-0.26,-0.0039,31/1/17,66.6,67.43,66.8,84.08,55.84,13400000000,,ASX,574995,2.16,2.6,8.83,1200000000,1.55,7.6,30.91,2.36,25.69,22.88,0
RHCPA,106.1,,,,,-0.5,-0.0047,31/1/17,105.6,106.09,105.6,108,100.86,,,ASX,213,,,0,,,,,0,,,
RHL,3.01,3.01,,,6/2/16,0.04,0.0133,31/1/17,3,3.08,3.05,3.6,2.72,240030000,,ASX,19747,0.05,0.21,2.57,27840000,0.13,1.17,56.48,1.17,14.52,13.26,0
RHP,0.54,0.53,,,3/22/2010,0.02,0.037,31/1/17,0.51,0.56,0.56,1.34,0.44,75630000,,ASX,792926,0,0.02,0.3,-1160000,0.51,1.82,,0.1,28,14,0
RHT,0.025,0.026,,,,0.003,0.12,31/1/17,0.026,0.028,0.028,0.038,0.014,11270000,,ASX,53020,-0.001,,0.01,-329264,3.948,2.5,,0,,,0
RIC,1.3,1.28,4.83,0.04,4/21/2016,-0.015,-0.01154,31/1/17,1.28,1.297,1.285,1.495,1.16,395540000,,ASX,228070,0.089,0.08,0.805,53180000,0.439,1.615,14.438,1.4,16.062,12.85,0
RIM,0.025,0.027,,,,0,0,31/1/17,0.025,0.027,0.025,0.034,0.012,19970000,,ASX,90667,-0.001,,0.016,-628488,112.154,1.562,,0,,,0
RIO,67.83,66.9,4.6,2.3,8/11/16,-1.15,-0.017,31/1/17,66.53,67.23,66.68,67.23,36.53,1.1994E+11,,ASX,2604369,0.02,2.61,20.84,8450000000,3.77,3.25,3030.91,1.44,25.55,19.22,0
RIR,0.022,0.022,,,,-0.001,-0.04545,31/1/17,0.019,0.022,0.021,0.029,0.019,8670000,,ASX,10155066,-0.033,,0.003,-548529,444.796,7.333,,0,,,0
RKN,1.61,1.61,,,8/16/2016,0,0,31/1/17,1.61,1.64,1.61,2.16,1.33,180670000,,ASX,42939,0.11,0.09,0.32,21780000,1.67,5.09,15.19,3.06,17.89,16.1,0
RLC,0.017,0.018,,,,0,0,31/1/17,0.017,0.018,0.017,0.039,0.004,1890000,,ASX,659225,-0.004,,-0.002,-385037,67.643,,,0,,,0
RLE,0.061,0.063,,,,0,0,31/1/17,0.061,0.063,0.061,0.155,0.06,12460000,,ASX,210000,0,-0.11,0.127,347000,7.232,0.48,,0,,,0
RMD,9,8.95,0,0,5/19/2015,-0.07,-0.0078,31/1/17,8.87,8.96,8.93,9.32,7.15,12650000000,,ASX,4844055,0.23,0.27,1.21,539410000,6.48,7.45,38.66,2.8,33.07,28.81,0
RMP,0.021,0.021,,,,0,0,31/1/17,0.021,0.021,0.021,0.027,0.018,8930000,,ASX,709766,-0.021,0,0.027,-844740,37.305,0.778,,0,,,0
RMR,0.027,0.025,,,,0,0,31/1/17,0.025,0.027,0.027,0.1,0.001,1420000,,ASX,44799,-0.021,,0.156,-588087,48.537,0.173,,0,,,0
RMS,0.6,0.61,,,12/6/10,0,0,31/1/17,0.6,0.62,0.6,0.67,0.25,285140000,,ASX,1920770,0.06,0.12,0.27,75850000,1.64,2.24,10.34,0,5,10,0
RMX,0.046,0.046,,,,-0.005,-0.1087,31/1/17,0.039,0.048,0.041,0.064,0.009,4140000,,ASX,59684312,-0.001,,0.257,-2100000,38.076,0.179,,0,,,0
RND,1.75,1.8,,,,0.05,0.0286,31/1/17,1.8,1.8,1.8,2.9,1.3,108270000,,ASX,800,0.25,,1.13,20210000,3.28,1.54,7.09,0,,,0
RNE,0.015,0.015,,,,0,0,31/1/17,0.015,0.015,0.015,0.015,0.015,8450000,,ASX,200000,-0.02,,0.03,-8800000,23.939,0.5,,0,,,0
RNI,0.014,0.013,,,,0,0,31/1/17,0.013,0.014,0.014,0.021,0.01,18010000,,ASX,1280696,-0.006,,0.01,-2030000,9945.744,1.4,,0,,,0
RNL,0.005,0.005,,,3/5/03,0,0,31/1/17,0.005,0.005,0.005,0.026,0.005,4840000,,ASX,1241546,-0.008,,0.003,-4080000,32.89,1.667,,0,,,0
RNO,0.016,0.018,,,,0.001,0.0625,31/1/17,0.017,0.018,0.017,0.036,0.015,13840000,,ASX,2538130,-0.009,0,0.009,-6010000,12.868,1.778,,0,,,0
RNT,0.085,0.085,,,,0,0,31/1/17,0.085,0.085,0.085,0.282,0.082,12370000,,ASX,191826,-0.124,,0.036,-12750000,14.191,2.361,,0,,,0
RNU,0.027,0.026,,,,-0.001,-0.03704,31/1/17,0.026,0.027,0.026,0.06,0.011,7400000,,ASX,1024921,-0.004,,0.017,-620319,192.039,1.588,,0,,,0
RRL,3.22,3.25,7.99,0.2,8/23/2016,-0.04,-0.0124,31/1/17,3.17,3.28,3.18,4.32,2.2,1590000000,,ASX,3092530,0.22,0.25,0.96,230730000,3.21,3.34,14.32,1.59,12.72,9.94,0
RSG,1.465,1.465,1.25,0.01,9/19/2016,-0.01,-0.00683,31/1/17,1.455,1.5,1.455,2.35,0.317,954140000,,ASX,5775678,0.276,0.22,0.605,212970000,1.732,2.421,5.272,-0.36,6.614,7.275,0
RSH,0.047,0.047,,,,0.005,0.10638,31/1/17,0.047,0.052,0.052,0.079,0.026,22480000,,ASX,1051091,-0.013,,0.009,-3780000,29.984,5.222,,0,,,0
RTR,0.022,0.022,,,,0,0,31/1/17,0.022,0.022,0.022,0.026,0.009,5460000,,ASX,99182,-0.011,,0.021,-424080,17.489,1.048,,0,,,0
RVR,0.26,0.26,,,,0,0,31/1/17,0.25,0.26,0.26,0.28,0.08,78740000,,ASX,4637869,-0.01,-0.01,0.05,-1420000,400.99,4.91,,0,,4.33,0
RVY,0.023,0.023,,,,0,0,31/1/17,0.023,0.023,0.023,0.041,0.019,13640000,,ASX,4008,-0.004,,0.028,-1150000,,0.821,,0,,,0
RWC,2.9,2.88,,,,0,0,31/1/17,2.87,2.91,2.9,3.56,2.74,1520000000,,ASX,2086200,-0.01,0.12,0.32,15620000,5.16,9.12,,1.43,24.17,20.71,0
RWD,0.36,0.36,,,,-0.01,-0.0278,31/1/17,0.35,0.36,0.35,0.56,0.28,45780000,,ASX,42000,0,,0.25,286011,,1.46,,0,,,0
RXH,0.047,0.045,,,,-0.002,-0.04255,31/1/17,0.045,0.045,0.045,0.151,0.035,8480000,,ASX,20000,-0.034,-0.03,0.004,-4540000,15.119,11.75,,0,,,0
RXL,0.016,0.016,,,,0,0,31/1/17,0.015,0.016,0.016,0.033,0.009,19780000,,ASX,1205046,-0.002,,0.003,-2480000,,5.333,,0,,,0
RXM,0.064,0.061,,,,-0.003,-0.04688,31/1/17,0.061,0.062,0.061,0.09,0.043,13450000,,ASX,261250,-0.023,-0.02,0.118,-4850000,,0.542,,0,,,0
RXP,0.92,0.92,,,3/22/2016,-0.01,-0.0109,31/1/17,0.91,0.94,0.91,1.09,0.51,127490000,,ASX,44437,0.08,0.1,0.69,18010000,1.01,1.34,11.97,0,9.1,8.27,0
S2R,0.27,0.27,,,,0.01,0.037,31/1/17,0.25,0.28,0.28,0.86,0.11,60420000,,ASX,204504,-0.05,-0.03,0.09,-10030000,,3.07,,0,,14,0
S32,2.8,2.81,0.94,0.02,9/15/2016,-0.05,-0.0179,31/1/17,2.74,2.81,2.75,3.07,0.94,14630000000,,ASX,12858263,-0.3,0.21,1.77,975000000,2.44,1.58,,1.28,13.1,15.28,0
SAR,1.09,1.08,,,,-0.03,-0.023,31/1/17,1.05,1.09,1.06,1.86,0.7,854570000,,ASX,4653806,0.03,0.1,0.33,73540000,3.16,3.33,33.12,0.12,10.6,8.83,0
SAS,0.084,0.085,,,,0.003,0.03571,31/1/17,0.084,0.088,0.087,0.12,0.015,8790000,,ASX,2385327,-0.015,,0.005,0,8.775,16.8,,0,,,0
SAU,0.325,0.325,,,,0,0,31/1/17,0.325,0.325,0.325,0.455,0.21,11880000,,ASX,1000,-0.031,,0.254,-1610000,1132.915,1.28,,0,,,0
SBB,0.018,0.018,,,3/25/2014,0,0,31/1/17,0.018,0.018,0.018,0.034,0.014,8490000,,ASX,30640,0.01,0.02,0.134,9860000,0.127,0.134,1.8,0,,,0
SBM,2.35,2.35,,,,-0.03,-0.0128,31/1/17,2.31,2.37,2.32,3.77,1.34,1150000000,,ASX,3933571,0.33,0.28,0.61,281690000,1.91,3.87,7.09,0.61,8.29,6.63,0
SBR,0.008,0.009,,,,0.004,0.5,31/1/17,0.009,0.012,0.012,0.019,0.005,3020000,,ASX,510000,-0.002,0,0.101,-564408,,0.079,,0,,,0
SCG,4.42,4.41,4.85,0.15,8/12/16,-0.02,-0.0045,31/1/17,4.37,4.43,4.4,5.42,4.03,23370000000,,ASX,16928556,0.52,0.23,3.44,0,8.39,1.29,8.43,4.64,19.13,18.33,0
SCI,0.022,0.022,,,,-0.001,-0.04545,31/1/17,0.021,0.022,0.021,0.13,0.013,3330000,,ASX,20839108,-0.018,,0.04,-310856,21.322,0.55,,0,,,0
SCO,2.68,2.65,,,,0.02,0.0075,31/1/17,2.64,2.71,2.7,4.01,2.13,303370000,,ASX,421131,0,0.22,1.45,32220000,3.15,1.85,2700,0,12.27,11.25,0
SCP,2.18,2.17,,,6/29/2016,-0.01,-0.0046,31/1/17,2.16,2.18,2.17,2.44,2.06,1590000000,,ASX,1431809,0.25,0.14,1.92,0,8.76,1.13,8.58,3.47,15.5,14.47,0
SCU,0.014,0.014,,,,0,0,31/1/17,0.014,0.014,0.014,0.05,0.012,5100000,,ASX,10000,-0.105,,0.011,-1920000,68.29,1.273,,0,,,0
SDA,3.64,3.6,,,9/5/16,-0.05,-0.0137,31/1/17,3.54,3.64,3.59,4.54,3.02,436440000,,ASX,288267,0.06,0.12,0.26,33370000,2.24,13.84,60.85,0.96,29.92,17.95,0
SDF,2.32,2.3,,,9/12/16,-0.03,-0.0129,31/1/17,2.27,2.32,2.29,2.44,1.4,1710000000,,ASX,1603726,0.1,0.12,1.15,126640000,3.48,2.01,23.37,2.26,19.08,17.62,0
SDG,1.675,1.675,,,9/7/16,-0.003,-0.00179,31/1/17,1.672,1.675,1.672,1.7,1.35,273920000,,ASX,19979,0.188,0.23,2.223,45670000,1.081,0.753,8.894,0.56,7.27,6.193,0
SDI,0.755,0.77,,,9/8/16,0,0,31/1/17,0.755,0.77,0.755,1.155,0.445,89740000,,ASX,17089,0.064,0.01,0.537,14260000,1.211,1.406,11.797,0,,,0
SDL,0.003,0.003,,,,0.001,0.33333,31/1/17,0.003,0.004,0.004,0.007,0.002,24960000,,ASX,14496129,-0.021,-0.01,0.016,-14000000,,0.188,,0,,,0
SE1,0.35,0.36,,,,0,0,31/1/17,0.34,0.36,0.35,0.4,0.33,25200000,,ASX,108571,,,0.03,0,,12.96,,0,,,0
SEA,0.2,0.2,,,,0,0,31/1/17,0.19,0.2,0.2,0.27,0.06,125120000,,ASX,956568,-0.23,-0.01,0.35,-40910000,2.02,0.56,,-3.77,,10,0
SEG,0.002,0.002,,,,0,0,31/1/17,0.001,0.003,0.002,0.006,0.001,6220000,,ASX,14980000,0,,0.002,-1190000,6222.14,1,,0,,,0
SEH,0.1,0.1,,,,0,-0.0476,31/1/17,0.1,0.1,0.1,0.14,0.03,207440000,,ASX,2203093,-0.01,-0.01,0.07,-7330000,,1.46,,-0.02,,,0
SEK,14.45,14.4,,,9/15/2016,-0.01,-0.0007,31/1/17,14.36,14.55,14.44,17.16,12.35,4970000000,,ASX,769425,1.02,0.59,3.94,346600000,5.15,3.67,14.2,1.6,24.47,21.24,0
SEN,0.11,0.12,,,3/7/06,0,-0.0179,31/1/17,0.11,0.12,0.11,0.14,0.09,118650000,,ASX,401480,0,0.01,0.02,5270000,6.25,6.59,22,0,11,11,0
SEQ,0.28,0.32,,,,0.07,0.2727,31/1/17,0.32,0.35,0.35,0.35,0.1,17080000,,ASX,493954,0.01,,0.19,4620000,0.58,1.46,58.33,0,,,0
SER,0.014,0.015,,,,0.001,0.07143,31/1/17,0.015,0.015,0.015,0.021,0.01,5230000,,ASX,416308,-0.016,,0.002,-678785,78.397,7,,0,,,0
SES,0.09,0.09,,,,0,-0.0217,31/1/17,0.09,0.09,0.09,0.14,0.05,13370000,,ASX,186300,-0.04,,0.03,-3220000,0.65,2.87,,0,,,0
SFC,5.95,5.95,,,9/1/16,-0.14,-0.0235,31/1/17,5.81,5.95,5.81,6.15,4.71,81370000,,ASX,1234,0.41,,5.04,13380000,0.39,1.18,14.31,0,,,0
SFG,0.1,0.099,,,,-0.007,-0.07,31/1/17,0.09,0.102,0.093,0.13,0.065,191390000,,ASX,3680327,-0.027,-0.02,0.029,-21620000,6.56,3.448,,0,,,0
SFH,0.52,0.525,,,9/10/14,0.005,0.00962,31/1/17,0.525,0.525,0.525,0.705,0.475,100920000,,ASX,49051,-0.011,0.04,0.289,7730000,0.121,1.799,,4.41,13.125,7.5,0
SFI,0.088,0.088,,,,0.001,0.01136,31/1/17,0.088,0.09,0.089,0.09,0.042,73980000,,ASX,1978060,-0.009,-1,0.013,-6650000,,6.769,,0,,,0
SFL,0.22,0.21,,,10/27/2015,-0.02,-0.0698,31/1/17,0.2,0.21,0.2,0.32,0.16,24960000,,ASX,380000,0.01,,0.13,2760000,2.32,1.68,15.38,0,,,0
SFR,6.78,6.8,0,0,3/9/16,-0.2,-0.0295,31/1/17,6.57,6.8,6.58,6.86,4.74,1040000000,,ASX,1347608,0.31,0.47,2.4,174050000,2.15,2.82,21.57,0.61,14,10.12,0
SFX,0.62,0.61,,,,-0.02,-0.0323,31/1/17,0.6,0.61,0.6,0.77,0.28,108430000,,ASX,49306,-0.01,0,0.24,-2970000,,2.59,,0,,,0
SFY,53.32,53,,,,-0.36,-0.0068,31/1/17,52.9,53.05,52.96,53.05,45,,,ASX,11088,,,0,,,,,0,,,
SGC,0.075,0.075,,,,0,0,31/1/17,0.075,0.075,0.075,0.081,0.01,8260000,,ASX,2362,-0.022,,0.008,0,,9.375,,0,,,0
SGF,3.36,3.36,,,3/30/2016,0.06,0.0179,31/1/17,3.34,3.42,3.42,4.94,3.02,861130000,,ASX,84038,0.19,0.26,0.8,89920000,3.99,4.21,18.29,0,13.15,11.79,0
SGH,0.26,0.26,,,9/18/2015,-0.005,-0.01923,31/1/17,0.25,0.26,0.255,0.885,0.205,89860000,,ASX,2160861,-2.891,-0.09,0.866,-74890000,0.096,0.3,,0,,,0
SGM,11.63,11.2,2.27,0.21,3/10/16,-0.44,-0.0378,31/1/17,10.84,11.31,11.19,13.61,6.37,2210000000,,ASX,2134185,-1.07,0.6,9.27,75100000,0.49,1.25,,0.5,18.65,15.54,0
SGP,4.36,4.34,0,0,6/29/2016,-0.01,-0.0023,31/1/17,4.34,4.38,4.35,5.11,3.94,10390000000,,ASX,4744063,0.37,0.3,3.88,712000000,4.41,1.13,11.66,2.66,14.5,14.03,0
SGQ,0.13,0.13,,,,-0.005,-0.03846,31/1/17,0.125,0.13,0.125,0.25,0.079,25900000,,ASX,457048,-0.038,,0.005,-6140000,,26,,0,,,0
SGR,4.85,4.81,,,8/31/2016,-0.08,-0.0165,31/1/17,4.76,4.84,4.77,6.32,4.72,3940000000,,ASX,2997618,0.23,0.29,3.81,469900000,1.77,1.27,20.3,2.27,16.45,15.39,0
SGU,0.06,0.063,,,,0.003,0.05,31/1/17,0.063,0.063,0.063,0.155,0.04,17980000,,ASX,40000,-0.046,,0.005,1670000,0.453,12,,0,,,0
SHJ,0.71,0.71,,,9/9/16,-0.005,-0.00704,31/1/17,0.69,0.715,0.705,1.57,0.47,122080000,,ASX,153760,0.086,0.13,1.096,25570000,0.812,0.648,8.198,0.29,5.423,5.036,0
SHK,0.005,0.005,,,,-0.001,-0.2,31/1/17,0.004,0.005,0.004,0.009,0.002,2810000,,ASX,538060,-0.006,,-0.036,-1540000,603.097,,,0,,,0
SHL,21.19,21.1,4.1,0.63,9/8/16,-0.37,-0.0175,31/1/17,20.77,21.16,20.82,24.16,17.05,8640000000,,ASX,1095593,1.09,1.09,8.82,815270000,1.75,2.4,19.05,3.13,19.1,17.21,0
SHM,1.17,1.18,,,3/16/2016,0,0,31/1/17,1.15,1.2,1.17,1.39,0.66,111150000,,ASX,165705,0.14,0.14,0.5,23050000,0.61,2.36,8.42,0,8.36,7.31,0
SHV,5.77,5.77,,,9/2/16,-0.18,-0.0312,31/1/17,5.55,5.77,5.59,7.85,3.73,407610000,,ASX,418193,0.46,0.41,3.99,54160000,1.47,1.45,12.15,1.46,13.63,12.42,0
SIE,0.02,0.02,,,,0,0.1111,31/1/17,0.02,0.02,0.02,0.02,0,,,ASX,50000,0,,0,0,,,,0,,,0
SIO,0.395,0.397,,,8/26/2015,0.002,0.00506,31/1/17,0.397,0.397,0.397,0.525,0.145,57120000,,ASX,100000,-0.101,0.07,-0.023,-3780000,0.086,,,0.16,5.671,4.963,0
SIP,1.21,1.21,0,0,9/20/2016,-0.005,-0.00413,31/1/17,1.195,1.22,1.205,1.527,0.72,1190000000,,ASX,3182118,0.052,0.06,0.556,102750000,0.304,2.176,23.173,2.28,20.083,17.214,0
SIQ,6.39,6.38,,,3/11/16,0.06,0.0094,31/1/17,6.33,6.47,6.45,7.71,3.71,770990000,,ASX,46874,0.25,0.36,0.85,39670000,7.08,7.54,26.11,0.69,17.92,15,0
SIT,0.12,0.12,,,11/13/2003,0,0,31/1/17,0.12,0.12,0.12,0.31,0.11,62740000,,ASX,472,0.02,0,0.09,12990000,0.98,1.28,6.67,0,,,0
SIV,9,8.98,,,9/2/16,0,0,31/1/17,8.95,9.09,9,12.2,7.66,316370000,,ASX,81265,0.69,0.7,3.68,143920000,1.43,2.45,13.06,1.32,12.86,10.71,0
SIX,0.36,0.36,,,,0,0,31/1/17,0.36,0.36,0.36,0.38,0.02,32560000,,ASX,16768,-0.04,,0,-2190000,14.7,,,0,,,0
SKB,0.56,0.58,,,9/19/2016,0.02,0.0357,31/1/17,0.58,0.58,0.58,0.68,0.35,229850000,,ASX,5518,0.02,0.02,0.18,12070000,3.8,3.16,29,0,,,0
SKC,3.7,3.7,6.78,0.18,9/1/16,-0.06,-0.0162,31/1/17,3.63,3.71,3.64,4.88,3.31,2370000000,,ASX,510770,0.18,0.25,1.24,237640000,3.33,2.98,20.56,-70.36,14.56,14,0
SKF,0.08,0.08,,,,0,0.0127,31/1/17,0.08,0.08,0.08,0.16,0.04,13460000,,ASX,85000,-0.04,-0.01,0.04,-2410000,5.68,2.14,,0,,,0
SKI,2.34,2.33,5.83,0.11,9/5/16,0,0,31/1/17,2.33,2.35,2.34,2.67,1.86,3940000000,,ASX,6707325,0.06,0.1,1.23,261190000,14.45,1.91,37.14,7.67,23.4,21.27,0
SKT,4.47,4.41,,,3/10/16,0,0,31/1/17,4.35,4.49,4.47,5.11,3.7,1740000000,,ASX,376897,0.27,0.3,2.48,237550000,2.58,1.8,16.37,-1.48,14.9,15.41,0
SLC,2.5,2.47,,,,-0.02,-0.008,31/1/17,2.42,2.5,2.48,3.48,1.68,,,ASX,280983,-0.04,-0.02,0,0,,,,0,,,0
SLF,12.32,12.29,,,,0.1,0.0081,31/1/17,12.29,12.42,12.42,14.68,11.45,,,ASX,38201,2.71,,0,,,,,0,,,
SLK,4.6,4.6,,,3/31/2016,0,0,31/1/17,4.52,4.65,4.6,4.85,3.63,465300000,,ASX,61065,0.23,0.24,1.35,44080000,2.63,3.4,19.66,2.61,19.17,17.04,0
SLM,0.66,0.61,,,8/28/2014,-0.05,-0.0758,31/1/17,0.61,0.61,0.61,0.65,0.4,97290000,,ASX,2158,-0.05,0.04,0.55,9980000,0.23,1.2,,-2.91,15.25,12.2,0
SLR,0.69,0.67,,,,-0.02,-0.029,31/1/17,0.66,0.69,0.67,0.8,0.22,337480000,,ASX,2732195,0.01,0.04,0.37,52790000,1.66,1.85,74.44,-0.15,16.75,6.09,0
SLX,0.84,0.84,,,,-0.145,-0.17262,31/1/17,0.685,0.84,0.695,0.84,0.265,118470000,,ASX,596576,-0.02,-0.01,0.315,-4540000,46.54,2.667,,0,,,0
SM1,3,3,,,,-0.03,-0.01,31/1/17,2.97,3,2.97,3,2.97,5.3207E+11,,ASX,5000,0.17,,1.23,58430000,1400.15,2.44,18,0,,,0
SM8,0.15,0.15,,,,0,0,31/1/17,0.15,0.15,0.15,0.28,0.14,8260000,,ASX,19750,-0.02,,0.07,-381338,21.76,2.17,,0,,,0
SMA,0.012,0.013,,,,0,0,31/1/17,0.012,0.013,0.012,0.057,0.011,26590000,,ASX,718125,-0.001,0,0.002,-2430000,2.283,6,,0,,,0
SMD,0.02,0.019,,,,-0.003,-0.15,31/1/17,0.017,0.019,0.017,0.037,0.003,9770000,,ASX,1109441,-0.017,0,0.012,-588944,5744.419,1.667,,0,,,0
SMI,0.04,0.04,,,,0,0,31/1/17,0.04,0.04,0.04,0.08,0.01,10410000,,ASX,78024,-0.01,,0.03,-1410000,,1.33,,0,,,0
SMM,0.18,0.2,,,,0.015,0.08333,31/1/17,0.195,0.2,0.195,0.2,0.076,42510000,,ASX,75737,-0.006,,0.222,0,613.072,0.811,,0,,,0
SMN,1.52,1.53,,,,0.04,0.0263,31/1/17,1.53,1.6,1.56,2.99,1.2,158830000,,ASX,193146,-0.03,,0.03,0,1274.77,47.5,,0,,,0
SMP,0.18,0.18,,,,0,0,31/1/17,0.18,0.18,0.18,0.22,0.1,30920000,,ASX,100000,0,,0.05,5230000,2.01,3.6,90,0,,,0
SMR,0.5,0.5,,,,-0.01,-0.02,31/1/17,0.49,0.5,0.49,0.84,0.12,109020000,,ASX,85256,-0.09,-0.04,0.18,-22700000,8.76,2.84,,0,,,0
SMX,1.38,1.4,,,10/13/2016,0.01,0.0072,31/1/17,1.38,1.4,1.39,2.61,1.1,95270000,,ASX,62075,0.14,0.09,1.89,16490000,0.29,0.73,9.93,-2.7,15.44,12.64,0
SNC,1,0.98,,,10/21/2016,-0.02,-0.02,31/1/17,0.97,0.98,0.98,0.99,0.79,43370000,,ASX,67000,0.05,,0.94,0,9.51,1.06,18.49,0,,,0
SND,0.59,0.6,,,3/8/16,0.01,0.0169,31/1/17,0.6,0.6,0.6,0.64,0.5,47230000,,ASX,2500,0.04,0.08,0.22,4300000,1.11,2.68,16.67,0,,,0
SO4,0.63,0.65,,,,-0.025,-0.03968,31/1/17,0.6,0.65,0.605,0.69,0.19,80970000,,ASX,280370,-0.041,-0.05,0.07,-4410000,,9,,0,,,0
SOL,15.89,15.99,,,4/20/2016,-0.29,-0.0183,31/1/17,15.57,15.99,15.6,17.97,14.35,3730000000,,ASX,115801,0.62,0.78,12.7,247020000,4.99,1.25,25,3.88,20,14.58,0
SOM,3.63,3.63,,,,-0.05,-0.0138,31/1/17,3.5,3.63,3.58,4.08,2.42,203740000,,ASX,46286,0,-0.02,0.58,1040000,4.69,6.22,1193.33,-0.38,,59.67,0
SOR,0.105,0.1,,,,0,0,31/1/17,0.1,0.105,0.105,0.215,0.084,25490000,,ASX,210915,-0.009,,0.03,-1540000,,3.5,,0,,,0
SP1,0.03,0.03,,,,0.003,0.1,31/1/17,0.029,0.033,0.033,0.195,0.029,35838,,ASX,740356,-6.742,,0.688,-6060000,0.274,0.044,,0,,,0
SPI,0.074,0.075,,,,0.001,0.01351,31/1/17,0.075,0.075,0.075,0.1,0.018,8040000,,ASX,195529,-0.096,,0.018,-2110000,176.256,4.111,,0,,,0
SPK,3.39,3.4,,,9/22/2016,0.04,0.0118,31/1/17,3.37,3.46,3.43,3.84,2.95,6280000000,,ASX,1759311,0.15,0.21,0.67,602030000,2.45,5.07,23.33,3.75,16.33,15.59,0
SPL,0.78,0.78,,,3/25/1988,-0.025,-0.03205,31/1/17,0.755,0.785,0.755,0.88,0.535,277170000,,ASX,572748,-0.07,-0.02,0.135,-21740000,61.805,5.778,,0,,75.5,0
SPO,0.93,0.94,,,3/17/2016,0.01,0.0108,31/1/17,0.93,0.94,0.94,1.33,0.89,1030000000,,ASX,8454755,0.11,0.1,0.75,294900000,0.32,1.24,8.55,2.1,9.4,8.55,0
SPY,303.26,301.4,,,,-2.26,-0.0075,31/1/17,300.35,301.4,301,314.43,257.33,,,ASX,140,27.45,,0,,,,,0,,,
SPZ,0.31,0.31,,,,-0.01,-0.0323,31/1/17,0.3,0.31,0.3,0.34,0.19,87110000,,ASX,275500,0,0.01,0.04,1020000,2.83,7.05,,0,30,15,0
SRF,0.19,0.19,,,,-0.008,-0.04211,31/1/17,0.182,0.19,0.182,1.84,0.1,50340000,,ASX,525148,-0.595,-0.03,0.176,-61290000,0.221,1.08,,0,,,0
SRG,1.49,1.47,,,9/15/2016,-0.03,-0.0201,31/1/17,1.46,1.49,1.46,1.88,0.69,91920000,,ASX,16948,0.1,0.16,1.28,15040000,0.53,1.16,14.9,0,9.12,10.43,0
SRI,0.016,0.016,,,,0,0,31/1/17,0.016,0.016,0.016,0.033,0.014,11280000,,ASX,2723734,-0.007,,0.003,-4580000,135.947,5.333,,0,,,0
SRN,0.002,0.002,,,,0,0,31/1/17,0.002,0.002,0.002,0.002,0.002,3310000,,ASX,500000,0,,0,-327423,4948.738,,,0,,,0
SRO,0.01,0.01,,,,-0.001,-0.1,31/1/17,0.009,0.01,0.009,0.045,0.009,2800000,,ASX,3897865,-0.027,,0.007,-3720000,8.631,1.429,,0,,,0
SRS,0.025,0.025,,,9/15/2008,0,0,31/1/17,0.025,0.025,0.025,0.038,0.023,16630000,,ASX,3708,0.008,,-0.173,7630000,0.042,,3.125,0,,,0
SRV,6.05,6.06,,,9/6/16,0.25,0.0413,31/1/17,6.05,6.42,6.3,8.3,6.05,620120000,,ASX,702727,0.4,0.48,2.65,65560000,1.85,2.28,15.59,3.08,13.13,11.25,0
SRZ,0.038,0.038,,,,0,0,31/1/17,0.038,0.038,0.038,0.055,0.012,11410000,,ASX,87329,0,0,0.058,72956,210.274,0.655,,0,,,0
SSG,0.77,0.77,,,,0,0,31/1/17,0.77,0.77,0.77,1.23,0.69,96320000,,ASX,4000,0.05,0.07,0.42,11940000,0.9,1.85,16.74,0,11,9.62,0
SSM,1.165,1.175,,,9/14/2016,-0.01,-0.00858,31/1/17,1.15,1.18,1.155,1.28,0.483,415350000,,ASX,429811,0.051,0.07,0.515,32110000,0.957,2.262,22.647,0,16.5,14.438,0
SSN,0.005,0.005,,,,0,0,31/1/17,0.005,0.005,0.005,0.008,0.003,16080000,,ASX,6789061,-0.004,0,0.001,-1420000,1.553,5,,0,,,0
ST1,0.036,0.035,,,,-0.005,-0.13889,31/1/17,0.031,0.036,0.031,0.039,0.018,25920000,,ASX,2863430,-0.004,,0.004,12876,3.404,9,,0,,,0
STA,0.008,0.008,,,,-0.001,-0.125,31/1/17,0.006,0.008,0.007,0.01,0.004,18000000,,ASX,8702367,-0.002,,0.01,-1670000,4306.312,0.8,,0,,,0
